	time	SH(W/m2)	SC(W/m2)
0	0	0.0	2.0916918123682167
1	3600	0.0	0.7264446668986888
2	7200	0.0	0.839011298522832
3	10800	0.0	1.7370566911485934
4	14400	0.0	2.523540084221655
5	18000	0.0	4.413540048341939
6	21600	0.0	63.11476605826626
7	25200	0.0	33.55451982772952
8	28800	0.0	30.476470679693396
9	32400	0.0	11.618091510021802
10	36000	0.0	6.772129114357029
11	39600	0.0	0.9472245245040526
12	43200	0.0	0.6234459597644856
13	46800	0.0	0.8811101662785676
14	50400	0.0	0.6926220538267511
15	54000	0.0	4.08052843646958
16	57600	0.0	8.618116625823587
17	61200	0.0	12.756148288477707
18	64800	0.0	17.459883486599523
19	68400	0.0	21.296477688198085
20	72000	0.0	24.795659032658914
21	75600	0.0	5.772472363648105
22	79200	0.0	18.3558239358375
23	82800	0.0	25.34610172856516
24	86400	0.0	74.67951638925665
25	90000	0.0	40.38142530979145
26	93600	0.0	97.12256630870668
27	97200	0.0	54.41068163090057
28	100800	0.0	125.20806049798655
29	104400	0.0	58.90052587704977
30	108000	0.0	98.27435305880566
31	111600	0.0	70.62544326400176
32	115200	0.0	53.012520825185646
33	118800	0.0	30.468577141989194
34	122400	0.0	22.36301423109169
35	126000	0.0	14.624333384760927
36	129600	0.0	5.801511014475073
37	133200	0.0	1.9819955580910555
38	136800	0.0	3.280219392508554
39	140400	0.0	4.5169214724557385
40	144000	0.0	6.5650313887722795
41	147600	0.0	11.704729066278208
42	151200	0.0	16.55868067889208
43	154800	0.0	21.437652414047147
44	158400	0.0	25.09097302204091
45	162000	0.0	4.063593210122386
46	165600	0.0	13.608363322796656
47	169200	0.0	23.902732479635272
48	172800	0.0	58.96558776358137
49	176400	0.0	33.19701432916291
50	180000	0.0	88.43575198504533
51	183600	0.0	52.37945910130877
52	187200	0.0	123.43799446734766
53	190800	0.0	62.18385484501756
54	194400	0.0	99.20277661168697
55	198000	0.0	71.58280978846514
56	201600	0.0	58.27832374746898
57	205200	0.0	40.87029841160493
58	208800	0.0	35.72548189449689
59	212400	0.0	29.319852127727007
60	216000	0.0	27.101146117754837
61	219600	0.0	24.144083374894006
62	223200	0.0	22.990717917254198
63	226800	0.0	20.057048749771266
64	230400	0.0	21.587533951182056
65	234000	0.0	24.695674221739043
66	237600	0.0	28.84757937490357
67	241200	0.0	32.80482510432027
68	244800	0.0	33.935227543184226
69	248400	0.0	14.797560657651289
70	252000	0.0	36.615585909795996
71	255600	0.0	32.893328405852216
72	259200	0.0	66.38503480930528
73	262800	0.0	53.17799807923915
74	266400	0.0	81.50283389963485
75	270000	0.0	67.06292225941752
76	273600	0.0	87.52589020567449
77	277200	0.0	69.71916945631466
78	280800	0.0	104.31400971383533
79	284400	0.0	70.28133285972106
80	288000	0.0	55.21070363712689
81	291600	0.0	31.246784280378456
82	295200	0.0	21.45984999886381
83	298800	0.0	12.035970612119929
84	302400	0.0	6.74667843521379
85	306000	0.0	3.9549972671615676
86	309600	0.0	2.9014252619518324
87	313200	0.0	4.712346330162762
88	316800	0.0	9.348005745538655
89	320400	0.0	14.935338770306423
90	324000	0.0	21.978000949616504
91	327600	0.0	28.77763784688211
92	331200	0.0	33.045888961844305
93	334800	0.0	20.140289692833743
94	338400	0.0	69.90746621027665
95	342000	0.0	38.21763918639154
96	345600	0.0	173.14785911709583
97	349200	0.0	62.480747541940396
98	352800	0.0	232.60796505793974
99	356400	0.0	81.89779782257958
100	360000	0.0	277.75842665049686
101	363600	0.0	87.52096272456218
102	367200	0.0	130.17926702522462
103	370800	0.0	94.4700984419831
104	374400	0.0	76.10264947789032
105	378000	0.0	53.28822056936327
106	381600	0.0	35.625114366597415
107	385200	0.0	21.573229904069596
108	388800	0.0	15.515489871753932
109	392400	0.0	10.732101702253365
110	396000	0.0	8.370211702289247
111	399600	0.0	12.065679017661191
112	403200	0.0	16.921209337815903
113	406800	0.0	24.94745415469181
114	410400	0.0	38.179176129941986
115	414000	0.0	46.06687740020355
116	417600	0.0	50.553229353913935
117	421200	0.0	57.544846656070185
118	424800	0.0	36.784986012890386
119	428400	0.0	221.99948094009642
120	432000	0.0	66.39565520548912
121	435600	0.0	301.8322814596347
122	439200	0.0	90.35292485471703
123	442800	0.0	293.7478158222375
124	446400	0.0	95.07077274146152
125	450000	0.0	335.8453440685446
126	453600	0.0	102.5660455887682
127	457200	0.0	362.2376505004622
128	460800	0.0	162.38207832063787
129	464400	0.0	101.70823331862265
130	468000	0.0	74.88345669975973
131	471600	0.0	60.233672635855555
132	475200	0.0	50.313074449216444
133	478800	0.0	45.61397969447225
134	482400	0.0	39.759605897190255
135	486000	0.0	39.95866656620346
136	489600	0.0	40.891587043595045
