	time	SH(W/m2)	SC(W/m2)
0	0	-0.22090633447697783	0.0
1	3600	-0.20213953248388553	0.0
2	7200	-0.4466900303275615	0.0
3	10800	-0.3883021939661651	0.0
4	14400	-0.41515778868997	0.0
5	18000	0.0	0.0
6	21600	0.0	0.0
7	25200	-0.659246643276062	4.005538045935273
8	28800	-4.013426124206166	0.0883946481043622
9	32400	-4.033898999107721	0.0
10	36000	-4.274535564984923	0.0
11	39600	-4.660790471460933	0.0
12	43200	-4.661653543638155	0.6972820334117945
13	46800	-5.138310242816718	0.0
14	50400	-5.599150642561532	0.0
15	54000	-5.548068812537553	0.0
16	57600	-6.003911422232869	0.0
17	61200	-3.831518609272053	3.3778838586347475
18	64800	-0.7920995442303702	0.6028659515128573
19	68400	-0.7907146144576179	0.21287775608421106
20	72000	-0.7341733511265579	0.3960497721151851
21	75600	-0.48713399398112417	0.5250489554409653
22	79200	-0.8862747687775245	0.0
23	82800	-0.7272487022627966	0.0
24	86400	-0.20792010892667762	0.0
25	90000	-0.127835039458829	0.0
26	93600	-0.3373809355100419	0.0
27	97200	-0.288286178638273	0.0
28	100800	-0.2990645451305624	0.0
29	104400	0.0	0.0
30	108000	0.0	0.0
31	111600	-0.1498534157009919	10.56960338263148
32	115200	-3.8673059974578106	1.5179031023824687
33	118800	-3.6862013403629743	0.21277739885430147
34	122400	-4.006943047154007	0.10232423161581257
35	126000	-4.342156266498002	0.0
36	129600	-4.66484490354928	1.1245830469208242
37	133200	-6.184213221488428	0.0
38	136800	-4.95592101317904	0.0
39	140400	-4.859016071978345	0.0
40	144000	-5.342456919898796	0.0
41	147600	-3.7761414898079435	2.7638983260479084
42	151200	-0.7839505371617119	0.5623417020753669
43	154800	-0.7043873252893932	0.28455288968563647
44	158400	-0.6591262146001704	0.5806669322568571
45	162000	-0.4116452856431346	0.6641641475416316
46	165600	-0.8903894152038175	0.0
47	169200	-0.6369673382361342	0.0
48	172800	-0.17791329718371177	0.0
49	176400	-0.052587188472622386	0.0
50	180000	-0.22385683703631964	0.0
51	183600	-0.20482910624546238	0.0
52	187200	-0.21576804430560712	0.0
53	190800	0.0	0.0
54	194400	0.0	0.0
55	198000	0.0	11.861582289041491
56	201600	-3.7746160599133183	2.3740506307411358
57	205200	-3.41905039434366	1.0944758779479489
58	208800	-3.773090630018692	0.7027414667188759
59	212400	-4.238186176311672	0.3403113666234017
60	216000	-3.6636008921873353	8.52649075324019
61	219600	-3.691861488129874	1.1956158942508284
62	223200	-4.374130079947195	0.10752273612512907
63	226800	-4.470392734876469	0.23818784946740834
64	230400	-4.85142906539718	0.26012593992564353
65	234000	-3.550839508660926	9.589976318592058
66	237600	-0.13901483487075675	3.384547578700744
67	241200	-0.20264131863343343	1.999397020042674
68	244800	-0.48468527757133034	2.022579540151788
69	248400	-0.24838414402622214	2.0143101044072385
70	252000	-0.6406805557427887	0.0
71	255600	-0.43332244730360486	0.0
72	259200	-0.45172796326902265	0.0
73	262800	-0.3657619601284724	0.0
74	266400	-0.24406878314011	0.0
75	270000	-0.20946561026728516	0.0
76	273600	-0.1721527921869016	0.0
77	277200	0.0	0.0
78	280800	0.0	0.0
79	284400	0.0	12.94684537328374
80	288000	-3.701094353281556	2.5715938020951623
81	291600	-3.1612527421519183	0.25767722351584965
82	295200	-3.2561304673084397	0.05955198022834756
83	298800	-4.768734707951682	0.0
84	302400	-5.7038834476951745	1.3186538581199791
85	306000	-5.934303647567581	0.0
