	time	SH(W/m2)	SC(W/m2)
0	0	-2.6433809142746765	0.17785026969478163
1	3600	-2.561725350107924	0.16153610432682158
2	7200	-2.440595571159374	0.19601527667775084
3	10800	-2.3355569646131205	0.2219894973182646
4	14400	-2.8174269239752343	0.17487108367351392
5	18000	-3.2086056442019006	6.0517882557112985
6	21600	-6.983265552163294	2.030194857292493
7	25200	-8.330285780270378	1.1426516349355686
8	28800	-9.425720884656306	0.8659396638434196
9	32400	-10.472735296478003	0.6516746428557473
10	36000	-11.14687871055403	0.5037767883089208
11	39600	-11.834504279334087	0.33651868448316735
12	43200	-12.272270689947225	0.2499751145090654
13	46800	-12.363225060782154	0.2260568890119714
14	50400	-12.646769536342243	0.13541024846965644
15	54000	-12.49861746981456	0.29449343017417673
16	57600	-12.674362685913474	0.37011926454938143
17	61200	-12.795042019071385	0.3811618762090504
18	64800	-4.166306913415954	0.11235277582002454
19	68400	-4.511486644685502	0.12379231495857498
20	72000	-3.651433995135605	0.2074191369417951
21	75600	-3.3292314590480503	0.28099343603289323
22	79200	-2.7331400428136496	0.3866118242898725
23	82800	-2.4367154935568247	0.46397700379725443
24	86400	-2.3210445824077235	0.5452311806258122
25	90000	-2.1980104435324055	0.6334204386865127
26	93600	-2.091789974268134	0.6996181304734539
27	97200	-1.9746829884201584	0.7880080822032518
28	100800	-2.435190221671685	0.7407558727791028
29	104400	-2.757111786622503	8.5774913221459
30	108000	-6.538581899755268	3.5100163161709665
31	111600	-7.82655359055459	2.314412771608884
32	115200	-8.441978496912037	1.9601572266368215
33	118800	-9.380564809109394	1.5919601614514618
34	122400	-10.01202736955738	1.3825073286628131
35	126000	-10.526137651895159	1.1933513156088793
36	129600	-11.286833555663915	0.9691675675084834
37	133200	-11.24988362125343	0.7813182932333392
38	136800	-11.746818985375787	0.7384233663582599
39	140400	-11.829874945366909	0.6990561881999813
40	144000	-12.245698848158733	0.6222440312474454
41	147600	-12.373326642126722	0.6662762222474098
42	151200	-4.030236605767932	0.1433666374845391
43	154800	-4.359922785783163	0.17095532719645842
44	158400	-3.5079023428564744	0.28441414812617516
45	162000	-3.217891071292139	0.3362644725023107
46	165600	-2.6293546567344266	0.442971066431729
47	169200	-2.3486957101500288	0.5367797472271559
48	172800	-2.2554801906432673	0.6153267894525558
49	176400	-2.1430560570742303	0.6718332069517504
50	180000	-2.0186482815304236	0.7893594195751741
51	183600	-1.8804907597237899	0.9511764950387319
52	187200	-2.3457566628625806	0.8769867353624018
53	190800	-2.611613336386218	9.068017868435081
54	194400	-6.355353039728677	3.9209968117485743
55	198000	-7.673348503424966	2.62369509526588
56	201600	-8.170582678121313	2.524400787515125
57	205200	-8.771887669892932	2.3694741946905773
58	208800	-9.224612448642793	2.208656127713193
59	212400	-9.635731199859112	1.993945120794193
60	216000	-9.890175093400078	1.9333534721640386
61	219600	-10.067427741946883	1.7812499702847937
62	223200	-10.250143718152447	1.7195076779518141
63	226800	-10.576734755804264	1.6133764058738083
64	230400	-10.919332228531424	1.6131578727674578
65	234000	-11.072818286797785	1.6293382423560197
66	237600	-3.5995613714629027	0.4075419440470722
67	241200	-3.927410089441064	0.4603065395824291
68	244800	-3.127801913163984	0.5790904325321963
69	248400	-2.8675512827971326	0.6243580045619378
70	252000	-2.3113265489640975	0.7505720231276211
71	255600	-2.066587309288817	0.8518643478507236
72	259200	-1.972876745398282	0.9899103731745256
73	262800	-1.8613981020036592	1.100510424284433
74	266400	-1.7646771330766637	1.173576299413818
75	270000	-1.6833471386397802	1.2651951892864268
76	273600	-2.140125929505409	1.1683315048614062
77	277200	-2.3442938290078263	9.941209263521886
78	280800	-6.039144554558164	4.554345892686075
79	284400	-7.415367941448572	3.0575011508088292
80	288000	-7.937644226188959	2.8194071015103286
81	291600	-8.812200338225626	2.3354722272861683
82	295200	-9.459486479517109	2.034485241951863
83	298800	-10.049048661716876	1.7629868463969325
84	302400	-10.582412156710062	1.5373268848638426
85	306000	-10.846707879474055	1.3027026061110698
86	309600	-11.210792954372575	1.1482933569668616
87	313200	-11.36164323578479	1.0943870374473064
88	316800	-11.606409234615949	1.100376628505035
89	320400	-11.73026398760491	1.1081590830066999
90	324000	-3.801316487076839	0.27227441107544054
91	327600	-4.093874338309054	0.35312720056580355
92	331200	-3.2594569600918626	0.5089145462378136
93	334800	-2.954326765455525	0.5942093556041985
94	338400	-2.374139207532263	0.7701641850908383
95	342000	-2.089568964330123	0.9907889654592408
96	345600	-1.9662984529112013	1.1829107849565024
97	349200	-1.8047712683030062	1.4128745107269027
98	352800	-1.6837619055559148	1.5922188332916316
99	356400	-1.5631583900063315	1.7930998164801657
100	360000	-1.849200386781852	1.9400031224001315
101	363600	-1.8319853298326103	2.090090767869776
102	367200	-2.961012094566124	2.127736440333131
103	370800	-3.170166116780783	2.061565507702069
104	374400	-3.304755751136797	2.0206730576586502
105	378000	-3.423209614497382	1.8220487632826339
106	381600	-3.699123270772455	1.600041426527116
107	385200	-3.8207926926979106	1.3157789136175921
108	388800	-4.03859438212101	1.1819920539379678
109	392400	-4.144926347868114	1.000685393275398
110	396000	-4.264388139433499	0.8884753329533982
111	399600	-3.707494426703472	1.0471169885859044
112	403200	-3.709068757041058	1.2393949031591307
113	406800	-3.717970636230355	1.4139716361179686
114	410400	-2.9078505715518856	1.7024353365005975
115	414000	-2.7786127683718016	1.8317132784145007
116	417600	-1.9589396850442975	2.301447960585193
117	421200	-1.872570049583413	2.558616828166571
118	424800	-1.4437144378781996	2.99680692541447
119	428400	-1.3117605803763313	3.2585917473850867
120	432000	-1.2347031311615653	3.5040356448318652
121	435600	-1.1472096111537358	3.891606338874092
122	439200	-1.0807398679486848	4.156539821519881
123	442800	-1.022752777157483	4.388791455117992
124	446400	-1.3174067622669376	4.4689128276809775
125	450000	-1.3095663295942002	4.771714975755786
126	453600	-2.422104994446536	4.452148216522377
127	457200	-2.541196617688919	4.4202780618697135
128	460800	-2.559370544390515	4.068925885310593
129	464400	-2.6773249035080124	3.860311506072841
130	468000	-2.712602390676018	3.621967704652797
131	471600	-2.7653045481809895	3.4118369732485303
132	475200	-2.7924695512581477	3.378851853767548
133	478800	-2.8356097703954566	3.274656160631504
134	482400	-2.8900691124698583	3.0339307943381706
135	486000	-2.893717277388117	3.14362103414817
136	489600	-2.9008129135555376	3.207066992738821
137	493200	-2.783286700932114	3.6098056683054955
138	496800	-2.1351531863711073	4.062191497747548
139	500400	-2.039444605508225	4.203524439385234
140	504000	-1.555286738318401	4.338426263893177
141	507600	-1.4942401840382924	4.406630892371092
142	511200	-1.0902215288487076	4.675542569524324
143	514800	-1.0140025331848372	4.731674358841203
144	518400	-0.9733955141374682	4.831468170835045
145	522000	-0.940035766474171	4.9470811038130735
146	525600	-0.909209218900814	5.081635059294581
147	529200	-0.8747969444395839	5.298540316995712
148	532800	-1.0894499731875111	4.454021357433953
149	536400	-0.923480768703294	19.191621998291975
150	540000	-3.0439922369489194	12.002484880368591
151	543600	-4.010167238858195	8.102618882046315
152	547200	-4.511798834837431	7.031592587681943
153	550800	-4.879416118312064	6.428427834576689
154	554400	-5.546642290593202	5.7994494157661975
155	558000	-5.816713531167885	5.483544201028987
156	561600	-6.141351150440487	5.0368536119299865
157	565200	-6.423388193552688	4.833921093457346
158	568800	-6.7762790215748865	4.548708630514095
159	572400	-7.036226381508436	4.445346931069633
160	576000	-7.2373526569591995	4.5179712801270036
161	579600	-7.502821322722582	4.442791431683126
162	583200	-2.505276910779802	1.5130295713251203
163	586800	-2.6702292673405923	1.7517123220529733
