	time	SH(W/m2)	SC(W/m2)
0	0	0.0	0.49729029477300013
1	3600	0.0	0.3456914058352726
2	7200	0.0	0.40714765576154327
3	10800	0.0	0.32022075075785644
4	14400	0.0	0.3775297246820428
5	18000	0.0	0.2759661256033077
6	21600	0.0	0.24682034594558297
7	25200	0.0	0.2722399576260504
8	28800	0.0	0.30717916283745594
9	32400	0.0	0.0730813835813439
10	36000	0.0	0.041727977005586614
11	39600	0.0	0.0
12	43200	0.0	0.0
13	46800	0.0	0.0
14	50400	0.0	0.0
15	54000	0.0	0.49907681366620565
16	57600	0.0	0.66808150096345
17	61200	0.0	0.6365749641968466
18	64800	0.0	0.5872670427443736
19	68400	0.0	0.5761523430587877
20	72000	0.0	0.7798154968842196
21	75600	0.0	1.0550159715332963
22	79200	0.0	1.4581056772374155
23	82800	0.0	1.8154222167277614
24	86400	0.0	1.9115496940314567
25	90000	0.0	2.901778833987578
26	93600	0.0	2.842402602486968
27	97200	0.0	2.3546957054910918
28	100800	0.0	2.935225019838233
29	104400	0.0	2.348072824736994
30	108000	0.0	2.4494322502279346
31	111600	0.0	2.690446409770599
32	115200	0.0	2.6547925970019115
33	118800	0.0	1.8978190202522485
34	122400	0.0	2.474469036431286
35	126000	0.0	1.0391797576299528
36	129600	-0.0983861476186767	0.5819585294617057
37	133200	-0.08677377481284067	0.3159075837156887
38	136800	0.0	0.18641048565676124
39	140400	0.0	0.6063445123539614
40	144000	0.0	0.47966756197645116
41	147600	0.0	0.29813172072829364
42	151200	0.0	0.20786147322446497
43	154800	0.0	0.6540828493502608
44	158400	0.0	1.2865105375450232
45	162000	0.0	1.114507050677041
46	165600	0.0	2.077453494964066
47	169200	0.0	2.7473470365191957
48	172800	0.0	3.0042356925129154
49	176400	0.0	3.021998794651074
50	180000	0.0	3.1613217466226313
51	183600	0.0	3.896780531558405
52	187200	0.0	3.3891539489032874
53	190800	0.0	3.4380024797832216
54	194400	0.0	3.909911445423466
55	198000	0.0	3.914505351148852
56	201600	0.0	5.463557600899667
57	205200	0.0	7.247434998313113
58	208800	0.0	5.206209554333408
59	212400	0.0	3.7266528895282884
60	216000	0.0	5.012078754888151
61	219600	0.0	3.7348581155877967
62	223200	0.0	3.7775303954369353
63	226800	0.0	2.3819528794617133
64	230400	0.0	2.0862967634854335
65	234000	0.0	3.213653989344317
66	237600	0.0	2.134890077380624
67	241200	0.0	2.5256145201739137
68	244800	0.0	2.506779506699832
69	248400	0.0	2.4909305319472512
70	252000	0.0	2.7175759752488493
71	255600	0.0	1.0965652966495625
72	259200	0.0	2.817314772886667
73	262800	0.0	4.626037543764908
