	time	SH(W/m2)	SC(W/m2)
0	0	0.0	0.3167307537145834
1	3600	0.0	0.0954928879886251
2	7200	0.0	0.06629224593491169
3	10800	0.0	0.0874436985953886
4	14400	0.0	0.08732119983480668
5	18000	0.0	0.17380532480563696
6	21600	0.0	29.854749706415657
7	25200	0.0	9.802662172781124
8	28800	0.0	0.8916072288954507
9	32400	0.0	0.21864497529364119
10	36000	0.0	0.08930159646421426
11	39600	0.0	0.03429454884791127
12	43200	-0.24421148745009122	0.027388681220105956
13	46800	0.0	0.026832332682463104
14	50400	-1.6320560913478455	0.019007724350293433
15	54000	0.0	0.04386476451837319
16	57600	0.0	0.4344826873239469
17	61200	-2.0384048966581463	1.0594356350076952
18	64800	-3.523753409864079	1.340126232536075
19	68400	-3.633915524432388	2.2964179111338
20	72000	-48.416767420446824	9.314315759606304
21	75600	-0.5003819164019916	0.2422617155108291
22	79200	0.0	0.5462372857798209
23	82800	0.0	2.352032348437988
24	86400	0.0	4.070251005510136
25	90000	0.0	6.6437968418853925
26	93600	0.0	7.406234231862241
27	97200	0.0	12.337187049796016
28	100800	0.0	12.933689660334615
29	104400	0.0	18.142234877977053
30	108000	0.0	72.4518919461722
31	111600	0.0	26.302811373387684
32	115200	0.0	7.9690445791257885
33	118800	0.0	3.1922870760744964
34	122400	0.0	1.8080766020740053
35	126000	0.0	0.9482629056645853
36	129600	0.0	0.1392606743215376
37	133200	0.0	0.03117593456809675
38	136800	-0.7201242764258459	0.0483461775096615
39	140400	-0.536917171745547	0.1637451140928474
40	144000	-1.0664895219712036	0.412335932233742
41	147600	-2.037246262547643	1.3054233544862242
42	151200	-3.514724230386187	1.796862861365736
43	154800	-3.622329183327349	2.962903042769841
44	158400	-49.17396288429377	10.383398172009825
45	162000	-0.5536433566800024	0.27014549588828696
46	165600	0.0	0.5983349878323035
47	169200	0.0	2.805696300023053
48	172800	0.0	4.191882066537927
49	176400	0.0	6.121390669153778
50	180000	0.0	7.184679911004778
51	183600	0.0	12.97551277884329
52	187200	0.0	14.081579608712499
53	190800	0.0	20.204920049805537
54	194400	0.0	75.34166322887464
55	198000	0.0	28.787121966794047
56	201600	0.0	10.829492721013931
57	205200	0.0	7.546607603259063
58	208800	0.0	5.738847456316561
59	212400	0.0	3.95919056669756
60	216000	0.0	3.279011094451466
61	219600	0.0	2.534039986087589
62	223200	-0.03563693109928807	2.270810566057156
63	226800	0.0	1.709143540559038
64	230400	-1.0540558977721395	2.9408940987852903
65	234000	-2.2430645967853526	6.035376122765178
66	237600	-3.701922753015446	6.522298487848232
67	241200	-2.844712155268392	9.594618444392841
68	244800	-61.015611822845806	20.69876359486147
69	248400	-0.8207978411640809	0.5779134236202939
70	252000	0.0	1.9419677473900356
71	255600	0.0	5.811198286785253
72	259200	0.0	8.078737115111867
73	262800	0.0	11.079543316051762
74	266400	0.0	11.841888831958174
75	270000	0.0	14.995369321503324
76	273600	0.0	15.265581170886927
77	277200	0.0	20.438127065263355
78	280800	0.0	87.11175247478673
79	284400	0.0	33.699398827854104
80	288000	0.0	10.735357527621757
81	291600	0.0	4.357428933234333
82	295200	0.0	1.932790548576441
83	298800	0.0	0.7889992045630262
84	302400	0.0	0.3887651290517723
85	306000	0.0	0.1987695513892259
86	309600	-0.38409486380458685	0.09131772189879157
87	313200	-0.28252807893710863	0.21732300950236141
88	316800	-1.0328125710412261	0.8398004613993502
89	320400	-2.0308661187673347	2.585918211194029
90	324000	-2.060316862457236	3.9276828646528874
91	327600	-3.254332698309235	7.801063049562818
92	331200	-52.907214695328044	19.295295294874496
93	334800	-0.6317873577012141	1.2581592493617029
94	338400	0.0	3.470451136665874
95	342000	0.0	18.682183894047
96	345600	0.0	9.585869991241283
97	349200	0.0	45.085551437527364
98	352800	0.0	18.36755603572241
99	356400	0.0	69.71297788712639
100	360000	0.0	26.35186191877069
101	363600	0.0	75.06468842708391
102	367200	0.0	126.17484120056025
103	370800	0.0	108.26128088389949
104	374400	0.0	62.04517817673161
105	378000	0.0	63.21957889854543
106	381600	0.0	38.178081117604435
107	385200	0.0	36.30798951798583
108	388800	0.0	25.383989003182954
109	392400	0.0	24.978931538973786
110	396000	0.0	19.125649823813625
111	399600	0.0	26.74285244197304
112	403200	0.0	23.403852683641603
113	406800	0.0	40.766097120073425
114	410400	0.0	29.670292093554416
115	414000	0.0	122.85215929796134
116	417600	0.0	46.57745873853945
117	421200	0.0	28.807247492334646
118	424800	0.0	16.35650919559422
119	428400	0.0	90.29279008134779
120	432000	0.0	32.48013803909218
121	435600	0.0	90.94893427594471
122	439200	0.0	38.86174159629706
123	442800	0.0	98.42655466053606
124	446400	0.0	44.4723634749745
125	450000	0.0	110.31145586980355
126	453600	0.0	162.54437613750846
127	457200	0.0	151.8186806996276
128	460800	0.0	134.36399053187662
129	464400	0.0	143.28595807368413
130	468000	0.0	102.20436029161696
131	471600	0.0	123.43048105078357
132	475200	0.0	79.38717969297727
133	478800	0.0	123.12163615478146
134	482400	0.0	68.92011997160502
135	486000	0.0	121.51649916607148
136	489600	0.0	61.96562033584868
137	493200	0.0	136.22481816272622
138	496800	0.0	67.59904740045445
139	500400	0.0	144.8021456498666
140	504000	0.0	70.27586479611529
141	507600	0.0	44.57014811060902
142	511200	0.0	22.745626010114794
143	514800	0.0	77.27540824696061
144	518400	0.0	30.860612550128856
145	522000	0.0	75.47498271330795
146	525600	0.0	34.46722616329655
147	529200	0.0	80.72758154772465
148	532800	0.0	38.76917847033235
149	536400	0.0	94.31067286670915
150	540000	0.0	135.6865177758091
