	time	cooling	heating
0	900	0.0	6.1471267461485315
1	1800	0.0	6.594318017071127
2	2700	0.0	7.0333858235318205
3	3600	0.0	7.425075447810585
4	4500	0.0	7.800348014373749
5	5400	0.0	8.119580436527947
6	6300	0.0	8.502403394606931
7	7200	0.0	8.827185311120278
8	8100	0.0	9.848917456769165
9	9000	0.0	10.054216810428239
10	9900	0.0	10.72493239677067
11	10800	0.0	11.10012994912181
12	11700	0.0	12.463262508605546
13	12600	0.0	12.703962262098836
14	13500	0.0	12.80211234448018
15	14400	0.0	12.941610530432012
16	15300	0.0	13.225693811266321
17	16200	0.0	13.531263739111814
18	17100	0.0	13.742104852854446
19	18000	0.0	14.030634143665079
20	18900	0.0	13.993419738273744
21	19800	0.0	14.099404421656727
22	20700	0.0	13.98941288934412
23	21600	0.0	13.962742518657588
24	22500	0.0	14.290858288722038
25	23400	0.0	14.643731671631679
26	24300	0.0	14.859686838933893
27	25200	0.0	15.071882157327693
28	26100	0.0	14.642406299410219
29	27000	0.0	14.605852139189285
30	27900	0.0	13.927095295048307
31	28800	0.0	13.691311828601057
32	29700	0.0	5.575368328989565
33	30600	0.0	5.596628478587274
34	31500	0.0	5.612216416251385
35	32400	0.0	5.596611514253105
36	33300	0.0	5.3672293393365695
37	34200	0.0	17.197550047211152
38	35100	0.0	11.38180768230829
39	36000	0.0	9.96723618216263
40	36900	0.0	9.651383910150235
41	37800	0.0	10.109635468805108
42	38700	0.0	10.924840655059189
43	39600	0.0	11.488903241837658
44	40500	0.0	9.20742749070913
45	41400	0.0	7.504948538940943
46	42300	0.0	5.7441580368598855
47	43200	0.0	3.7577764348732137
48	44100	0.0	2.723153604981052
49	45000	0.0	1.885021290421006
50	45900	0.0	1.2828994108878065
51	46800	0.0	0.8339527481537715
52	47700	0.0	0.42713645926080246
53	48600	0.0	0.06317865980423654
54	49500	-0.2478186370719646	0.0
55	50400	-0.49965373236381017	0.0
56	51300	-0.703792374234158	0.0
57	52200	-0.8887055782098268	0.0
58	53100	-1.0253516914667276	0.0
59	54000	-1.1438874634707594	0.0
60	54900	-1.3168714257935092	0.0
61	55800	-1.522655635849315	0.0
62	56700	-1.7515225688192178	0.0
63	57600	-2.036543342352625	0.0
64	58500	-2.2081997943858886	0.0
65	59400	-2.411449718214643	0.0
66	60300	-2.5661985938571226	0.0
67	61200	-2.6347695756981127	0.0
68	62100	-2.6776411802871185	0.0
69	63000	-2.7172225255532143	0.0
70	63900	-2.6816906898913975	0.0
71	64800	-2.6190678775829466	0.0
72	65700	-2.576507467038732	0.0
73	66600	-2.5371191874778694	0.0
74	67500	-2.4149692338837188	0.0
75	68400	-2.275482162030159	0.0
76	69300	-1.949606812744789	0.0
77	70200	-1.585311234037886	0.0
78	71100	-1.197645038224778	0.0
79	72000	-0.4523872280577296	0.0
80	72900	0.0	0.148100297681651
81	73800	0.0	0.7753612516827173
82	74700	0.0	1.114879449768821
83	75600	0.0	1.453610388499819
84	76500	0.0	2.0290396486626685
85	77400	0.0	3.271594880661626
86	78300	0.0	4.166078232149129
87	79200	0.0	4.47531541993983
88	80100	0.0	4.8236785867343785
89	81000	0.0	5.015074112681042
90	81900	0.0	5.232648282410731
91	82800	0.0	5.416879871112221
92	83700	0.0	5.56487292018187
93	84600	0.0	5.710394775997303
94	85500	0.0	5.9402469715849815
95	86400	0.0	6.1589303238402575
96	87300	0.0	7.072313782763984
97	88200	0.0	8.026394579452722
98	89100	0.0	8.954613077957076
99	90000	0.0	9.859924528706179
100	90900	0.0	10.610783337298548
101	91800	0.0	11.342583997894454
102	92700	0.0	12.577767826430263
103	93600	0.0	13.884101897981035
104	94500	0.0	13.342697006994896
105	95400	0.0	12.88045965050914
106	96300	0.0	12.723091251009008
107	97200	0.0	12.220697782683104
108	98100	0.0	12.420595899163356
109	99000	0.0	12.632412735019297
110	99900	0.0	12.718785945021075
111	100800	0.0	12.877280568070395
112	101700	0.0	13.2729937120946
113	102600	0.0	13.663507574328095
114	103500	0.0	13.933641877572647
115	104400	0.0	14.254811786043694
116	105300	0.0	14.557417004260154
117	106200	0.0	14.941576081446582
118	107100	0.0	15.264969736909544
119	108000	0.0	15.600255612724702
120	108900	0.0	15.691022549997326
121	109800	0.0	15.750784157530722
122	110700	0.0	15.630715364285685
123	111600	0.0	15.450488978174189
124	112500	0.0	14.991677406186739
125	113400	0.0	14.940887088827656
126	114300	0.0	14.274819636025997
127	115200	0.0	14.078747478831412
128	116100	0.0	5.643032692217988
129	117000	0.0	5.541736962072409
130	117900	0.0	5.438428278620667
131	118800	0.0	5.317959313711379
132	119700	0.0	5.149835219538664
133	120600	0.0	16.269168860698223
134	121500	0.0	11.168056627472543
135	122400	0.0	9.812868547067614
136	123300	0.0	8.412230049908493
137	124200	0.0	7.56402126107183
138	125100	0.0	6.857799151235654
139	126000	0.0	6.0530633995396705
140	126900	0.0	5.46215057635109
141	127800	0.0	4.921850139535395
142	128700	0.0	4.305969699202694
143	129600	0.0	3.40046632677413
144	130500	0.0	2.2584234400061978
145	131400	0.0	1.389623763217807
146	132300	0.0	0.8419517436980586
147	133200	0.0	0.39389422912955363
148	134100	0.0	0.24100413285902356
149	135000	0.0	0.14171774521906966
150	135900	0.0	0.04080657661333886
151	136800	-0.02083264799901785	0.0
152	137700	-0.15532615152743623	0.0
153	138600	-0.2737110390902042	0.0
154	139500	-0.40587595674719823	0.0
155	140400	-0.5301390205163243	0.0
156	141300	-0.6708673942889184	0.0
157	142200	-0.8655713631186343	0.0
158	143100	-1.061271997979114	0.0
