	time	cooling	heating
0	900	0.0	18.705344272526343
1	1800	0.0	19.13745866314457
2	2700	0.0	19.438293917510848
3	3600	0.0	19.714987330354084
4	4500	0.0	19.835960823292528
5	5400	0.0	20.114157389380185
6	6300	0.0	20.32145723324612
7	7200	0.0	18.944580092787195
8	8100	0.0	19.325583106440938
9	9000	0.0	19.683124070035646
10	9900	0.0	20.011335311022226
11	10800	0.0	20.315498417042757
12	11700	0.0	24.681777057121526
13	12600	0.0	24.424010339172924
14	13500	0.0	24.320479682068996
15	14400	0.0	24.17091491037472
16	15300	0.0	24.348339347312265
17	16200	0.0	24.51465416261083
18	17100	0.0	24.68538170079884
19	18000	0.0	24.869926659038814
20	18900	0.0	25.06509811242912
21	19800	0.0	25.24933257969515
22	20700	0.0	25.416841959807396
23	21600	0.0	25.5721415180866
24	22500	0.0	25.685417192901724
25	23400	0.0	25.79458141613215
26	24300	0.0	25.898283420287562
27	25200	0.0	25.992180756199776
28	26100	0.0	26.067580484603553
29	27000	0.0	26.140915667742437
30	27900	0.0	26.18282546780445
31	28800	0.0	26.20935650187874
32	29700	0.0	13.153554776091227
33	30600	0.0	13.160386215868211
34	31500	0.0	13.158028942607634
35	32400	0.0	13.1564032509725
36	33300	0.0	13.159627226473782
37	34200	0.0	40.30999269723123
38	35100	0.0	37.99689746899045
39	36000	0.0	33.695185376099595
40	36900	0.0	29.10756105889196
41	37800	0.0	26.621646118714157
42	38700	0.0	26.17528144149582
43	39600	0.0	24.57188842623091
44	40500	0.0	23.03746060451297
45	41400	0.0	21.60824651742443
46	42300	0.0	20.15128683987794
47	43200	0.0	18.5115582592644
48	44100	0.0	16.92075110610472
49	45000	0.0	15.248811467697726
50	45900	0.0	13.685891140416901
51	46800	0.0	12.39072659138539
52	47700	0.0	11.42823530809085
53	48600	0.0	10.41638431900619
54	49500	0.0	9.765167098043692
55	50400	0.0	9.099166320926969
56	51300	0.0	8.12023305557614
57	52200	0.0	7.591999304213793
58	53100	0.0	7.084067420779707
59	54000	0.0	6.572208259268773
60	54900	0.0	6.033500946279808
61	55800	0.0	5.488612302920769
62	56700	0.0	4.899657161740293
63	57600	0.0	4.294280486593097
64	58500	0.0	4.033258366564524
65	59400	0.0	3.801993685857239
66	60300	0.0	3.5561937695836083
67	61200	0.0	3.3696403120248615
68	62100	0.0	3.175832202064373
69	63000	0.0	3.146761256081438
70	63900	0.0	3.109921956923969
71	64800	0.0	3.2064021146341215
72	65700	0.0	3.5885983654840565
73	66600	0.0	3.8854009509725413
74	67500	0.0	4.218809939089785
75	68400	0.0	4.849488592517612
76	69300	0.0	5.441064394070557
77	70200	0.0	5.950839024845145
78	71100	0.0	6.931804240850148
79	72000	0.0	7.709317657323288
80	72900	0.0	8.58136049369345
81	73800	0.0	9.400586203827968
82	74700	0.0	10.193585692349208
83	75600	0.0	10.955732740191772
84	76500	0.0	11.352981827779457
85	77400	0.0	11.838822695889615
86	78300	0.0	12.222157818891551
87	79200	0.0	12.684817958515703
88	80100	0.0	13.202196408830224
89	81000	0.0	13.600138871203864
90	81900	0.0	14.069206380338814
91	82800	0.0	14.796626799538261
92	83700	0.0	15.642482190226543
93	84600	0.0	16.341352497101983
94	85500	0.0	17.18967632029696
95	86400	0.0	17.97345140351984
96	87300	0.0	18.512331111345603
97	88200	0.0	18.964867775867177
98	89100	0.0	19.55736162360871
99	90000	0.0	20.313664780546468
100	90900	0.0	20.839554298176946
101	91800	0.0	21.545729471833514
102	92700	0.0	22.169605574188395
103	93600	0.0	22.701246994080584
104	94500	0.0	23.77444431633392
105	95400	0.0	23.803481606806724
106	96300	0.0	24.467993712043906
107	97200	0.0	25.019387999343955
108	98100	0.0	25.471851030506627
109	99000	0.0	25.932570117017693
110	99900	0.0	26.382480120602096
111	100800	0.0	26.822305948534378
112	101700	0.0	27.25797506005595
113	102600	0.0	27.685411883047426
114	103500	0.0	28.104468611640176
115	104400	0.0	28.514346545759754
116	105300	0.0	28.917298369733693
117	106200	0.0	29.30308406041173
118	107100	0.0	29.686211149970028
119	108000	0.0	30.062273967220037
120	108900	0.0	30.40858965018091
121	109800	0.0	30.74756745845318
122	110700	0.0	31.081558646174976
123	111600	0.0	31.40014694301506
124	112500	0.0	31.713491928917932
125	113400	0.0	32.033434841824686
126	114300	0.0	32.32553103699656
127	115200	0.0	32.610220176075245
128	116100	0.0	15.910117298086918
129	117000	0.0	16.02887545772577
130	117900	0.0	16.13416930928433
131	118800	0.0	16.238220588792935
132	119700	0.0	16.37727664237279
133	120600	0.0	49.66691849156252
134	121500	0.0	47.55755220683101
135	122400	0.0	45.34829617993468
136	123300	0.0	41.58416877913198
137	124200	0.0	36.40784128349247
138	125100	0.0	36.533329876672916
139	126000	0.0	35.09963119909445
140	126900	0.0	32.9861411159634
141	127800	0.0	30.187797891546712
142	128700	0.0	28.4052299514678
143	129600	0.0	26.256900770297488
144	130500	0.0	24.31208883487315
145	131400	0.0	22.20973043813348
146	132300	0.0	20.39283333348345
147	133200	0.0	18.89114728002812
148	134100	0.0	17.470701022818638
149	135000	0.0	16.20221780814767
150	135900	0.0	15.24717638832965
151	136800	0.0	14.254465466367895
152	137700	0.0	12.773745936457685
153	138600	0.0	11.856089142669395
154	139500	0.0	10.937930063628956
155	140400	0.0	9.9691275019939
156	141300	0.0	9.437352255872486
157	142200	0.0	8.94613201015218
158	143100	0.0	8.46376951933792
159	144000	0.0	7.981819705631138
160	144900	0.0	7.620011989103523
161	145800	0.0	7.294072043040928
162	146700	0.0	6.943738610903155
