	time	cooling	heating
0	900	0.0	1.2992432539939076
1	1800	0.0	1.4134827587863028
2	2700	0.0	1.5349448241966963
3	3600	0.0	1.6825829634003435
4	4500	0.0	1.586510572191416
5	5400	0.0	1.6511066404419892
6	6300	0.0	1.7011420680465261
7	7200	0.0	1.7184821307722882
8	8100	0.0	1.8679126562552102
9	9000	0.0	2.0339459171460708
10	9900	0.0	2.2057395880036057
11	10800	0.0	2.3873769852368127
12	11700	0.0	1.181395866796874
13	12600	0.0	1.2762907553030862
14	13500	0.0	1.399939466814303
15	14400	0.0	1.5465101354531503
16	15300	0.0	1.5958109448828552
17	16200	0.0	1.6644937204887944
18	17100	0.0	1.7053777658746463
19	18000	0.0	1.765297390358002
20	18900	0.0	1.8270810207400405
21	19800	0.0	1.891029094752511
22	20700	0.0	1.9470423473741179
23	21600	0.0	1.9979227263548083
24	22500	0.0	2.036199920419687
25	23400	0.0	2.07243396308453
26	24300	0.0	2.120594450405421
27	25200	0.0	2.1853461578990254
28	26100	0.0	2.246693043160675
29	27000	0.0	2.3216145650176996
30	27900	0.0	2.3996581296319923
31	28800	0.0	2.475943793370823
32	29700	0.0	2.553770460928127
33	30600	0.0	2.6288930068820964
34	31500	0.0	2.693991732031342
35	32400	0.0	2.74270571700386
36	33300	0.0	2.842950130511102
37	34200	0.0	2.81214205071582
38	35100	0.0	2.7479139334689204
39	36000	0.0	2.670233711403506
40	36900	0.0	2.920474499956487
41	37800	0.0	3.0553838617919586
42	38700	0.0	3.1067645653557796
43	39600	0.0	3.158547912061541
44	40500	0.0	2.5665577378965705
45	41400	0.0	1.9875013243622472
46	42300	0.0	1.5147938243908758
47	43200	0.0	1.0115899194737945
48	44100	0.0	0.8397163570131418
49	45000	0.0	0.6717707992383606
50	45900	0.0	0.5478806233220914
51	46800	0.0	0.4549522800603375
52	47700	0.0	0.3096168647323112
53	48600	0.0	0.1735406013675297
54	49500	0.0	0.06391537266690217
55	50400	-0.07129165881369326	0.0
56	51300	-0.1683868846997888	0.0
57	52200	-0.2719089467515158	0.0
58	53100	-0.33166333572282947	0.0
59	54000	-0.38216883513980626	0.0
60	54900	-0.4186179262235037	0.0
61	55800	-0.45425547658883025	0.0
62	56700	-0.48706806777863765	0.0
63	57600	-0.5016619924611172	0.0
64	58500	-0.5144048371454446	0.0
65	59400	-0.5202076459902107	0.0
66	60300	-0.5092026838514087	0.0
67	61200	-0.49149691574325055	0.0
68	62100	-0.4713037112622479	0.0
69	63000	-0.4452726036658806	0.0
70	63900	-0.3958025218851309	0.0
71	64800	-0.3398283841860066	0.0
72	65700	-0.28910572872019247	0.0
73	66600	-0.25191170309221367	0.0
74	67500	-0.18531457445480837	0.0
75	68400	-0.11728216016244208	0.0
76	69300	-0.03583050714863689	0.0
77	70200	0.0	0.06235254386564115
78	71100	0.0	0.19409365165805692
79	72000	0.0	0.5002716274865298
80	72900	0.0	0.5919013332443257
81	73800	0.0	0.643527557803467
82	74700	0.0	0.6891281136962489
83	75600	0.0	0.7322575426942401
84	76500	0.0	0.7551698879937623
85	77400	0.0	0.7662069987665148
86	78300	0.0	0.7753210905058048
87	79200	0.0	0.7823490578480131
88	80100	0.0	0.8197926706654416
89	81000	0.0	0.8550621302654191
90	81900	0.0	0.8857700125759818
91	82800	0.0	0.9168497939727023
92	83700	0.0	0.897651999505958
93	84600	0.0	0.8671389899991164
94	85500	0.0	0.8342253568772299
95	86400	0.0	0.8118985773446532
96	87300	0.0	0.8511443846589725
97	88200	0.0	0.884891392852299
98	89100	0.0	0.9294313316692815
99	90000	0.0	0.9971017650998883
100	90900	0.0	0.9532302354635829
101	91800	0.0	1.1185789298671176
102	92700	0.0	1.3174269749746295
103	93600	0.0	1.5575589845272901
104	94500	0.0	1.4567833198989557
105	95400	0.0	1.316464804761055
106	96300	0.0	1.1868280202297663
107	97200	0.0	1.0822752781724372
108	98100	0.0	1.1068693750105463
109	99000	0.0	1.1229644263417122
110	99900	0.0	1.1443304133475491
111	100800	0.0	1.2140835074725371
112	101700	0.0	1.3265381039437112
113	102600	0.0	1.45267219401564
114	103500	0.0	1.6153824752281682
115	104400	0.0	1.7682438087221461
116	105300	0.0	1.8196943089240256
117	106200	0.0	1.8630860640342484
118	107100	0.0	1.911542344702752
119	108000	0.0	1.96175391171036
120	108900	0.0	2.1088632535026224
121	109800	0.0	2.281096280696176
122	110700	0.0	2.4691603001629883
123	111600	0.0	2.6594202143750416
124	112500	0.0	2.7260016383608328
125	113400	0.0	2.7892298996861515
126	114300	0.0	2.8567026040448122
127	115200	0.0	2.9247581904413655
128	116100	0.0	2.8763657825307067
129	117000	0.0	2.811215497069263
130	117900	0.0	2.72879042890424
131	118800	0.0	2.676530476194849
132	119700	0.0	2.7881760053301234
133	120600	0.0	2.785469484554274
134	121500	0.0	2.751376283227759
135	122400	0.0	2.7041105780904844
136	123300	0.0	2.6783712214220796
137	124200	0.0	2.525644608885936
138	125100	0.0	2.1935643963057396
139	126000	0.0	1.8376185965714127
140	126900	0.0	1.5875409367840723
141	127800	0.0	1.4621221309793109
142	128700	0.0	1.3264289414423405
143	129600	0.0	1.1873454592339288
144	130500	0.0	0.8341985370258423
145	131400	0.0	0.6514146571762948
146	132300	0.0	0.5175019628117195
147	133200	0.0	0.4183985163583341
148	134100	0.0	0.3824107471259637
149	135000	0.0	0.39087001229435125
150	135900	0.0	0.3948837638265279
151	136800	0.0	0.39882114953724873
152	137700	0.0	0.36062368165297853
153	138600	0.0	0.30418645299114344
154	139500	0.0	0.27118907149400595
