	time	cooling	heating
0	900	0.0	0.9143873291138688
1	1800	0.0	1.06295975433972
2	2700	0.0	1.1906923858661247
3	3600	0.0	1.3312696469467935
4	4500	0.0	1.427850989605055
5	5400	0.0	1.5152743735679284
6	6300	0.0	1.6097155219365042
7	7200	0.0	1.6975283327989783
8	8100	0.0	1.8901585419666864
9	9000	0.0	2.0048694012546253
10	9900	0.0	2.1583727703044384
11	10800	0.0	2.325252908462887
12	11700	0.0	2.280177627865376
13	12600	0.0	2.3861064594715238
14	13500	0.0	2.496439380090251
15	14400	0.0	2.601845829713381
16	15300	0.0	2.681630324211862
17	16200	0.0	2.7622125022786057
18	17100	0.0	2.85266156452425
19	18000	0.0	2.93511098469567
20	18900	0.0	3.0135665590795826
21	19800	0.0	3.098927512191545
22	20700	0.0	3.1682510992847095
23	21600	0.0	3.255005025547286
24	22500	0.0	3.359323974332325
25	23400	0.0	3.4745031040158874
26	24300	0.0	3.6036063714941227
27	25200	0.0	3.717174407143612
28	26100	0.0	3.8102723775637695
29	27000	0.0	3.9217695239473755
30	27900	0.0	3.992439780873583
31	28800	0.0	4.072468789374328
32	29700	0.0	4.1338825495193365
33	30600	0.0	4.198443826342327
34	31500	0.0	4.224599095220017
35	32400	0.0	4.248938691429852
36	33300	0.0	4.120479269925719
37	34200	0.0	3.9815730562708014
38	35100	0.0	3.7897078052706927
39	36000	0.0	3.5849174301176627
40	36900	0.0	3.755023466951621
41	37800	0.0	3.8558810684432268
42	38700	0.0	3.8500025983290667
43	39600	0.0	3.7608787132646104
44	40500	0.0	2.9384351896290615
45	41400	0.0	2.1972987531846946
46	42300	0.0	1.457205634957944
47	43200	0.0	0.7607567786699909
48	44100	0.0	0.4181846182993273
49	45000	0.0	0.0796461726741382
50	45900	-0.22096664866735016	0.0
51	46800	-0.5078584761141418	0.0
52	47700	-0.8015912965030844	0.0
53	48600	-1.0615917472119154	0.0
54	49500	-1.2782892753029231	0.0
55	50400	-1.4812181106161637	0.0
56	51300	-1.6695184250399904	0.0
57	52200	-1.850514756746194	0.0
58	53100	-1.985050472655037	0.0
59	54000	-2.105633207906498	0.0
60	54900	-2.2248377006327926	0.0
61	55800	-2.350022776566659	0.0
62	56700	-2.485892395357937	0.0
63	57600	-2.6112699513792172	0.0
64	58500	-2.7163017725996714	0.0
65	59400	-2.8188547706356974	0.0
66	60300	-2.89383600411937	0.0
67	61200	-2.954881554688885	0.0
68	62100	-3.0028668482393366	0.0
69	63000	-3.025433876105008	0.0
70	63900	-3.016571989763098	0.0
71	64800	-2.977927599904201	0.0
72	65700	-2.93895410955739	0.0
73	66600	-2.8973590053650353	0.0
74	67500	-2.787590573630186	0.0
75	68400	-2.6603000495586757	0.0
76	69300	-2.4682262939973527	0.0
77	70200	-2.230053450133958	0.0
78	71100	-1.9568387426759835	0.0
79	72000	-1.520940017755944	0.0
80	72900	-1.306782584515991	0.0
81	73800	-1.140683912827397	0.0
82	74700	-0.9760971088482726	0.0
83	75600	-0.8256085190867319	0.0
84	76500	-0.6911169578874595	0.0
85	77400	-0.558945834926007	0.0
86	78300	-0.4257253048841755	0.0
87	79200	-0.2554829183014893	0.0
88	80100	-0.11221408836429492	0.0
89	81000	0.0	0.04229313845278526
90	81900	0.0	0.18464358199585923
91	82800	0.0	0.31224411937337243
92	83700	0.0	0.42326839338454875
93	84600	0.0	0.5115370692253725
94	85500	0.0	0.6238299429761192
95	86400	0.0	0.6986204320767471
96	87300	0.0	0.8728268194707188
97	88200	0.0	1.0594652535348315
98	89100	0.0	1.232167517630392
99	90000	0.0	1.4443002046297917
100	90900	0.0	1.6225457457284589
101	91800	0.0	1.8193441559165127
102	92700	0.0	2.0067948418511143
103	93600	0.0	2.2383740657919504
104	94500	0.0	2.2378303090158687
105	95400	0.0	2.223599347188037
106	96300	0.0	2.198888183434033
107	97200	0.0	2.1735657878208907
108	98100	0.0	2.251778508181639
109	99000	0.0	2.3310316568529563
110	99900	0.0	2.403138722533518
111	100800	0.0	2.4903402044575054
112	101700	0.0	2.6125408263099605
113	102600	0.0	2.745487496221213
114	103500	0.0	2.8632408714453312
115	104400	0.0	2.9970601034530984
116	105300	0.0	3.0999722324992476
117	106200	0.0	3.222858418778493
118	107100	0.0	3.344484706909783
119	108000	0.0	3.4798628917170573
120	108900	0.0	3.6213173562885017
121	109800	0.0	3.7673304977894264
122	110700	0.0	3.901472263942202
123	111600	0.0	4.024051197136878
124	112500	0.0	4.103050498983008
125	113400	0.0	4.182864990117571
126	114300	0.0	4.25539280658276
127	115200	0.0	4.313619900979714
128	116100	0.0	4.279941673268767
129	117000	0.0	4.216293982313663
130	117900	0.0	4.147299269552079
131	118800	0.0	4.081212051654292
132	119700	0.0	3.978439308621776
133	120600	0.0	3.892448583089744
134	121500	0.0	3.732195425043817
135	122400	0.0	3.5698664997491747
136	123300	0.0	3.3896935288689116
137	124200	0.0	3.1597631566949347
138	125100	0.0	2.7885475191716
139	126000	0.0	2.3421685597675714
140	126900	0.0	1.966468861469059
141	127800	0.0	1.5455719445965974
142	128700	0.0	1.137014740930618
143	129600	0.0	0.7585793750597849
144	130500	0.0	0.38920978566731074
145	131400	0.0	0.061293363965768455
146	132300	-0.17764947691804284	0.0
147	133200	-0.37762905491865595	0.0
148	134100	-0.4994213073789696	0.0
149	135000	-0.5670822791795711	0.0
150	135900	-0.6402499768069154	0.0
151	136800	-0.6915391587365552	0.0
152	137700	-0.7457330007544839	0.0
153	138600	-0.8059563647579105	0.0
154	139500	-0.8795809734799156	0.0
