	time	cooling	heating
0	900	0.0	7.964180168307115
1	1800	0.0	8.376391140725302
2	2700	0.0	8.77510954563537
3	3600	0.0	9.163470826823522
4	4500	0.0	9.560996279631865
5	5400	0.0	9.939772202050163
6	6300	0.0	10.297502284638789
7	7200	0.0	10.667625670772878
8	8100	0.0	10.859001799543098
9	9000	0.0	11.031699572492021
10	9900	0.0	11.19563194471321
11	10800	0.0	11.714052863824568
12	11700	0.0	13.929636903880834
13	12600	0.0	14.095786710040834
14	13500	0.0	14.230248738371918
15	14400	0.0	14.321927819828423
16	15300	0.0	14.613622833575809
17	16200	0.0	14.921019647449858
18	17100	0.0	15.267311115493731
19	18000	0.0	15.635274145846378
20	18900	0.0	15.7865622032926
21	19800	0.0	15.933476178745101
22	20700	0.0	16.073815015182465
23	21600	0.0	16.203783492150418
24	22500	0.0	16.75743830732361
25	23400	0.0	17.33585460257887
26	24300	0.0	17.716356521855793
27	25200	0.0	18.09272946712776
28	26100	0.0	18.263091339242767
29	27000	0.0	18.444062483432788
30	27900	0.0	18.451113744642917
31	28800	0.0	18.565021391203373
32	29700	0.0	9.838023283168225
33	30600	0.0	9.900565352338106
34	31500	0.0	9.496365578592409
35	32400	0.0	9.279939272191806
36	33300	0.0	8.17963483942569
37	34200	0.0	22.871716055103235
38	35100	0.0	8.360608851268362
39	36000	0.0	14.041354722391487
40	36900	0.0	12.269946447346209
41	37800	0.0	12.612953439034914
42	38700	0.0	12.559322253546167
43	39600	0.0	13.170556407668053
44	40500	0.0	10.833865552008312
45	41400	0.0	8.511299544683018
46	42300	0.0	6.216535414321672
47	43200	0.0	3.570337047158923
48	44100	0.0	2.6768909889180836
49	45000	0.0	2.218887928838874
50	45900	0.0	1.046679562428075
51	46800	0.0	0.21593703036171963
52	47700	-0.3328182566133533	0.0
53	48600	-0.6169011054777367	0.0
54	49500	-1.1382541177717633	0.0
55	50400	-1.6099384061420676	0.0
56	51300	-2.010725206322956	0.0
57	52200	-2.364181488644185	0.0
58	53100	-3.0196850184761055	0.0
59	54000	-3.3487524787161616	0.0
60	54900	-3.839289348324337	0.0
61	55800	-4.273106223853019	0.0
62	56700	-4.377841064172389	0.0
63	57600	-4.40982501831795	0.0
64	58500	-4.308210914915651	0.0
65	59400	-4.254553906803844	0.0
66	60300	-4.256583001850306	0.0
67	61200	-4.000852660296729	0.0
68	62100	-3.608419208555311	0.0
69	63000	-3.3269150734366724	0.0
70	63900	-2.9432906103721486	0.0
71	64800	-2.833401294691216	0.0
72	65700	-2.8317117616623095	0.0
73	66600	-2.82939311607792	0.0
74	67500	-2.5733666225481415	0.0
75	68400	-2.152515091131801	0.0
76	69300	-1.5918649690529554	0.0
77	70200	-1.0759178853264308	0.0
78	71100	-0.5026771956534173	0.0
79	72000	0.0	0.022641291101651806
80	72900	0.0	0.3069184091442039
81	73800	0.0	0.4798316163596159
82	74700	0.0	0.7737549297786559
83	75600	0.0	1.0853287832204321
84	76500	0.0	2.288422417982961
85	77400	0.0	3.783959601739858
86	78300	0.0	4.781265562307085
87	79200	0.0	5.599111222615801
88	80100	0.0	6.101695451120147
89	81000	0.0	6.5104867613247785
90	81900	0.0	6.7993721594459595
91	82800	0.0	7.0845637887832815
92	83700	0.0	7.310333665929093
93	84600	0.0	7.512404731591094
94	85500	0.0	7.704215047208934
95	86400	0.0	7.901288450584783
96	87300	0.0	9.041380901480121
97	88200	0.0	10.13944951200262
98	89100	0.0	11.236078878139327
99	90000	0.0	12.323729416952512
100	90900	0.0	13.27202260838667
101	91800	0.0	14.112282086175707
102	92700	0.0	15.538814983545581
103	93600	0.0	16.415257745475145
104	94500	0.0	15.72550526034787
105	95400	0.0	15.088780719510517
106	96300	0.0	14.42439799404314
107	97200	0.0	13.738872000925484
108	98100	0.0	13.913946622310997
109	99000	0.0	14.083873642193545
110	99900	0.0	14.25209441393254
111	100800	0.0	14.406462479864574
112	101700	0.0	14.809846698115107
113	102600	0.0	15.20395237598685
114	103500	0.0	15.591970715409424
115	104400	0.0	15.957955174640519
116	105300	0.0	16.489324026861624
117	106200	0.0	17.044908766567968
118	107100	0.0	17.631455529690985
119	108000	0.0	18.242829755297812
120	108900	0.0	18.453878956356995
121	109800	0.0	18.632223608241073
122	110700	0.0	18.543536149100706
123	111600	0.0	18.397216011107144
124	112500	0.0	18.50195783048591
125	113400	0.0	18.629529261312836
126	114300	0.0	18.629676827397518
127	115200	0.0	18.76622821507156
128	116100	0.0	9.777082556469246
129	117000	0.0	9.525082299452711
130	117900	0.0	8.80049786903987
131	118800	0.0	8.075356420380475
132	119700	0.0	7.62457947201991
133	120600	0.0	22.20681781775246
134	121500	0.0	8.149836615177493
135	122400	0.0	13.928185434590663
136	123300	0.0	10.56788318443147
137	124200	0.0	9.234773179145186
138	125100	0.0	7.4481255808483215
139	126000	0.0	6.289237604881773
140	126900	0.0	5.320213994742238
141	127800	0.0	4.464563109061054
142	128700	0.0	3.716607794556885
143	129600	0.0	2.714171877645691
144	130500	0.0	1.3208008314708897
145	131400	0.0	0.3823976968301306
146	132300	-1.125348258354565	0.0
147	133200	-1.8113603194146781	0.0
148	134100	-2.122878856214708	0.0
149	135000	-2.379559983748135	0.0
150	135900	-2.3724521867211426	0.0
151	136800	-2.589273054316162	0.0
152	137700	-2.952828791992476	0.0
153	138600	-3.2760000246748033	0.0
154	139500	-3.76503829182131	0.0
155	140400	-4.216533677848146	0.0
156	141300	-4.67943545012264	0.0
157	142200	-5.075942615935563	0.0
158	143100	-5.15215285118119	0.0
159	144000	-5.396787031478331	0.0
