Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.32911119406267125,0.4174660865239061,0.0
 01/01  02:00:00,0.20093914119535825,0.6250328095823766,0.6189377536242382
 01/01  03:00:00,0.12675270890795862,0.9146570600144269,1.1572950849567374
 01/01  04:00:00,0.0963950895466935,1.0908317910325451,0.0
 01/01  05:00:00,0.05717205753066561,1.4770872764744885,1.6233128053826318
 01/01  06:00:00,0.09109590326430442,1.4555825360532015,2.4951229305429603
 01/01  07:00:00,0.04989382292153487,1.8738099470236271,5.570716220130484
 01/01  08:00:00,0.09721761342422827,1.708901243592837,7.31277552926186
 01/01  09:00:00,0.2870250259271571,0.9703579695159993,6.91920960538996
 01/01  10:00:00,1.07675453615955,0.26414062311198977,5.135438301580627
 01/01  11:00:00,1.5696280893401804,0.04253791039640105,5.993419327783629
 01/01  12:00:00,0.0,0.0,3.570601247671845
 01/01  13:00:00,0.0,0.0,4.119388034120298
 01/01  14:00:00,0.0,0.0,4.134029582722463
 01/01  15:00:00,0.0,0.0,2.614127828449821
 01/01  16:00:00,0.0,0.0,3.939187291973695
 01/01  17:00:00,2.4771832676994108,0.0,3.482533501747297
 01/01  18:00:00,2.335627490179968,0.0,5.453758684131691
 01/01  19:00:00,2.183933793167234,0.0,5.964023696382141
 01/01  20:00:00,2.0804718810160105,0.0,5.601249400795825
 01/01  21:00:00,1.8079053969356285,0.0,5.670326157910262
 01/01  22:00:00,1.4211364155147617,0.002564587282956108,4.113002349765596
 01/01  23:00:00,0.8938361269331926,0.1124489705710218,3.894898946776488
 01/01  24:00:00,0.6014525415764589,0.3045958756698173,2.437301898327463
 01/02  01:00:00,0.3856899017745458,0.5040885644701965,1.2817030667447318
 01/02  02:00:00,0.2626719009652676,0.68474833264018,0.4988909235011409
 01/02  03:00:00,0.19192138325819313,0.9675550427722933,0.5401242132368749
 01/02  04:00:00,0.15497176883948915,1.1101063301945149,1.0802269944795928
 01/02  05:00:00,0.1519717922384562,1.159663715624196,0.1544766877466578
 01/02  06:00:00,0.18971583740236062,1.0513210186480817,2.4341012182771875
 01/02  07:00:00,0.1983991403363118,1.0523115266507415,6.933842463455184
 01/02  08:00:00,0.2776588658352676,0.8268072667540806,6.81685778729611
 01/02  09:00:00,0.46602112218656455,0.5696203144933664,6.67523675641134
 01/02  10:00:00,0.8810758122671961,0.14437808878349895,5.529302356770496
 01/02  11:00:00,1.4653802494510249,0.005217010570442239,5.123862246697553
 01/02  12:00:00,0.949014478358084,0.0,4.983240768018977
 01/02  13:00:00,0.0,0.0,3.981084192514325
 01/02  14:00:00,0.0,0.0,2.812249314918486
 01/02  15:00:00,0.0,0.0,4.020789181029186
 01/02  16:00:00,0.0,0.0,2.7036298398334178
 01/02  17:00:00,1.6791821221045897,0.0,4.258197642359048
 01/02  18:00:00,1.8699410635466527,0.0,5.056584815217269
 01/02  19:00:00,1.6265224688724944,0.0,6.552665198612405
 01/02  20:00:00,1.9269641306417724,0.0,5.310389346415708
 01/02  21:00:00,1.9232298609205,0.0,5.191889197653906
 01/02  22:00:00,1.6946996324331087,0.0,4.333979855996743
 01/02  23:00:00,1.0357166898362584,0.0,4.1488464501934645
 01/02  24:00:00,0.6478713279802789,0.08395142596136769,2.3603815714977765
 01/03  01:00:00,0.5367008976050527,0.13170900396320157,1.309252884846156
 01/03  02:00:00,0.35379076802252846,0.27628439619821094,0.6265782999753325
 01/03  03:00:00,0.17878862611193885,0.5356055614429068,0.5400952357631655
 01/03  04:00:00,0.23129014769893794,0.46546562489339965,0.6172103913001221
 01/03  05:00:00,0.3288286251593361,0.3870266838455945,0.9277268684158508
 01/03  06:00:00,0.41080660731201946,0.36537887019781123,1.960274781433498
 01/03  07:00:00,0.30524318522685345,0.5122289337761099,6.81984555496588
 01/03  08:00:00,0.470044290530696,0.4206999800580104,6.6874968144648435
 01/03  09:00:00,0.6454480437402735,0.187553986329749,6.346548574682211
