Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.0058269212657179985,1.6269771855236894,0.0
 01/01  02:00:00,0.0,2.49991302903515,0.6189991222796966
 01/01  03:00:00,0.0,2.8529410483298285,1.157387328479929
 01/01  04:00:00,0.0,3.207475823881584,0.0
 01/01  05:00:00,0.0,3.4496051111121595,1.7779306285265546
 01/01  06:00:00,0.0,3.489051786703454,2.4343534444634236
 01/01  07:00:00,0.0,3.7282464527147945,5.676984891827105
 01/01  08:00:00,0.0,3.8525513756568435,7.1085819453012045
 01/01  09:00:00,0.0,3.2669757954128187,6.990867487019889
 01/01  10:00:00,0.0,2.0663699000709865,5.065833959106315
 01/01  11:00:00,0.03775939507346845,1.128800880833535,6.233615266652331
 01/01  12:00:00,0.13762009993106175,0.6059194892102171,3.897558330041886
 01/01  13:00:00,0.27614310405954456,0.40804133123473363,3.5579171806740924
 01/01  14:00:00,0.5773558080080197,0.21973547466680737,4.292221136480029
 01/01  15:00:00,0.8168901770530685,0.036661439207089336,2.6004189277510976
 01/01  16:00:00,0.8244377278654972,0.008674445218755749,4.148187399851671
 01/01  17:00:00,0.7258900258279881,0.0,3.1291316973426158
 01/01  18:00:00,0.4048074439102282,0.09643864527280563,5.941029970752633
 01/01  19:00:00,0.31773810083933096,0.24932515769164015,5.754401585074651
 01/01  20:00:00,0.2795059946596725,0.3858032427115968,5.324057567968233
 01/01  21:00:00,0.29440167927462696,0.35965220004859666,6.229253443795166
 01/01  22:00:00,0.33042666651472824,0.2096262222996475,4.0972734271414435
 01/01  23:00:00,0.19355298658556924,0.545944386029259,3.358671616913944
 01/01  24:00:00,0.10690498136451115,0.8218585625147962,2.437491003298791
 01/02  01:00:00,0.03035780211223115,1.1530197614494673,1.7820719380483938
 01/02  02:00:00,0.0,1.4877451393401573,0.0
 01/02  03:00:00,0.0,1.9103459072020932,1.359379737357509
 01/02  04:00:00,0.0032727360204129904,1.3896092194039282,0.4153540125128366
 01/02  05:00:00,0.037435587717720334,0.8080476314139142,0.15476024042299888
 01/02  06:00:00,0.03080378426429459,0.9161122723389372,2.276270212979496
 01/02  07:00:00,0.07069382386037272,0.8049277845320721,6.981032974258275
 01/02  08:00:00,0.08073191374437094,0.8668102561898522,7.010650362968323
 01/02  09:00:00,0.08673138441041829,0.8185894525462271,6.99088189285643
 01/02  10:00:00,0.12616116231327473,0.4252479767062731,5.231913378186764
 01/02  11:00:00,0.07642873406985246,0.5673480496799028,5.036730212374164
 01/02  12:00:00,0.11022298859768694,0.42105799263474086,4.820947940783661
 01/02  13:00:00,0.11837705588942711,0.1807606387034852,4.309179406092282
 01/02  14:00:00,0.14516797947310875,0.19669193310869607,3.2390903495479404
 01/02  15:00:00,0.21713606871305693,0.14966876898720557,3.5065813066066345
 01/02  16:00:00,0.23090075384622125,0.057483061974979724,2.6285351173385583
 01/02  17:00:00,0.32372280791278657,0.04643659901837013,4.390107517307325
 01/02  18:00:00,0.5708270053929777,0.04362884080969667,4.949626854349608
 01/02  19:00:00,0.5540579638552294,0.04548916483927687,6.775329638296042
 01/02  20:00:00,0.390216432664065,0.24894668690781965,5.159106242588759
 01/02  21:00:00,0.3760414807098613,0.3023332846678302,5.2965586775948115
 01/02  22:00:00,0.518267317133258,0.14796612721091162,4.358082044365448
 01/02  23:00:00,0.21779110405510782,0.6037585957328011,4.129300322363356
 01/02  24:00:00,0.021884518426493357,1.6066672458931288,2.396164666140534
 01/03  01:00:00,0.0,2.2605062290201747,1.4719649287533338
 01/03  02:00:00,0.0,2.92364256520752,0.5372886117687513
 01/03  03:00:00,0.0,3.80982794645894,0.23559888359496706
 01/03  04:00:00,0.0,3.5014543101503364,1.3117590731329285
 01/03  05:00:00,0.0,3.4317290890440413,0.46422408092660605
 01/03  06:00:00,0.0,3.913322789688154,1.9605301270480184
 01/03  07:00:00,0.0,4.274917676273887,6.981522545614401
 01/03  08:00:00,0.0,4.989588390990081,7.011198718613187
 01/03  09:00:00,0.0,4.194563852053277,6.385769213252797
 01/03  10:00:00,0.0,1.9751296831476917,6.167725705765249
 01/03  11:00:00,0.0,1.1781501047058107,5.037042100977038
 01/03  12:00:00,0.042761129883462486,0.683352986540038,4.495250248670448
 01/03  13:00:00,0.0644970355310519,0.33458294552056694,4.273691081735497
 01/03  14:00:00,0.032027208153323855,0.1956537469283428,2.9857170183383483
 01/03  15:00:00,0.08076287501282829,0.22064312018435042,3.715624172330515
 01/03  16:00:00,0.09867396532480242,0.22462902017900016,3.030354848316699
 01/03  17:00:00,0.18451952290825668,0.16269996191964728,4.315051185906586
 01/03  18:00:00,0.3594510016377484,0.135679843671739,5.026139595971763
 01/03  19:00:00,0.33619139105034224,0.174311401138203,6.281601614855833
 01/03  20:00:00,0.2494202885926076,0.5441646516603807,5.550607685725299
 01/03  21:00:00,0.1405398356462678,0.9490199128440863,5.033362544494563
 01/03  22:00:00,0.10977210214208848,1.0899375013733734,4.495207929439358
 01/03  23:00:00,0.03819021510024311,1.4340419468450747,4.30950709742034
 01/03  24:00:00,0.0,1.7863807553195012,2.3793995905141823
 01/04  01:00:00,0.0,2.5223994515833277,0.6767708393272536
 01/04  02:00:00,0.0,3.1560061336508975,1.1595838713303286
 01/04  03:00:00,0.0,3.401194135689063,0.15435838948856684
 01/04  04:00:00,0.0,3.5607873783386306,1.3117594293325279
 01/04  05:00:00,0.0,3.832435283212372,0.4640306237933728
 01/04  06:00:00,0.0,3.856188960704823,2.2763794763354497
 01/04  07:00:00,0.0,4.061746638224593,6.844305809747923
 01/04  08:00:00,0.0,4.744347616704405,6.988161776335489
 01/04  09:00:00,0.0,4.615761567753805,5.945047347630704
 01/04  10:00:00,0.0,4.535367515226723,6.410028100991845
 01/04  11:00:00,0.0,4.784382874551895,5.061312883100315
 01/04  12:00:00,0.0,4.03458507769035,4.620343834126341
 01/04  13:00:00,0.0,3.2933011005739714,4.058406666681647
 01/04  14:00:00,0.0,3.132967702168195,3.0778725477001236
 01/04  15:00:00,0.0,3.538908773730751,3.7213603402129163
 01/04  16:00:00,0.0,3.4232731144265687,3.024904279213011
 01/04  17:00:00,0.0,3.2589241973222722,4.3652881498212155
 01/04  18:00:00,0.0,3.5118341160772855,4.976249555235339
 01/04  19:00:00,0.0,4.038288076330105,6.345265151259796
 01/04  20:00:00,0.0,3.381127380310228,5.655447273962855
 01/04  21:00:00,0.0,3.3248540799832216,5.0338895216791455
 01/04  22:00:00,0.0,4.547072544285566,4.495696573394213
 01/04  23:00:00,0.0,5.55205562008494,4.230960405525601
 01/04  24:00:00,0.0,5.519629436316681,2.3577372738269546
 01/05  01:00:00,0.0,5.709691711120131,0.6212796243249846
 01/05  02:00:00,0.0,5.971520799428778,1.2365275049506197
 01/05  03:00:00,0.0,6.4113946625475124,0.4754283985070916
 01/05  04:00:00,0.0,6.777748679400269,0.6822129672441068
 01/05  05:00:00,0.0,6.614228058393127,0.8504465741561463
 01/05  06:00:00,0.0,5.98939401235045,2.2767787308541125
 01/05  07:00:00,0.0,5.709578502527132,6.782861853789154
 01/05  08:00:00,0.0,6.521665771715822,6.809733975845175
 01/05  09:00:00,0.0,6.442479260815194,6.187607814618333
 01/05  10:00:00,0.0,5.778138732423584,6.4874889144888925
 01/05  11:00:00,0.0,5.366874147797887,5.316536392113577
 01/05  12:00:00,0.0,4.718555447129119,4.348112026957686
 01/05  13:00:00,0.0,4.310844324188224,4.048665524452917
 01/05  14:00:00,0.0,3.285331980232606,3.357428246645256
 01/05  15:00:00,0.0,2.361912780643816,3.3940964723528495
 01/05  16:00:00,0.0,1.6947791664588576,3.3536913160562944
 01/05  17:00:00,0.0,2.3183680160411986,4.236513060043797
 01/05  18:00:00,0.0,3.8671480739925834,5.106737419099501
 01/05  19:00:00,0.0,4.392402748446878,5.826868193040861
 01/05  20:00:00,0.0,4.249612093837728,6.00675327741522
 01/05  21:00:00,0.0,5.006287204678048,5.034305438620449
 01/05  22:00:00,0.0,5.744922542723727,4.496060525984047
 01/05  23:00:00,0.0,6.361557826371131,4.152369185229525
 01/05  24:00:00,0.0,6.711825580157467,2.516153200647811
 01/06  01:00:00,0.0,7.258689174455355,0.46573428144368667
 01/06  02:00:00,0.0,7.552606397288298,1.3141422437865955
 01/06  03:00:00,0.0,7.806964276001166,0.2315205471992812
 01/06  04:00:00,0.0,7.9050407868496855,1.1577301477586368
 01/06  05:00:00,0.0,7.790040472982175,0.6184116876026668
 01/06  06:00:00,0.0,7.832378820790362,2.355896240235247
 01/06  07:00:00,0.0,7.808084628803576,6.738765974028835
 01/06  08:00:00,0.0,8.014232668527033,6.855610200510593
 01/06  09:00:00,0.0,7.301602464939165,6.191937306364985
 01/06  10:00:00,0.0,6.540106831584857,6.1876318788268
 01/06  11:00:00,0.0,6.287627743847969,5.295149269460447
