Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.0,7.312992291443819,0.0
 01/01  02:00:00,0.0,7.763772846689634,0.6191360603986003
 01/01  03:00:00,0.0,8.335656434151101,1.1575573514998034
 01/01  04:00:00,0.0,8.829818775374392,0.6175358001001091
 01/01  05:00:00,0.0,8.965634855213844,1.1591790775600745
 01/01  06:00:00,0.0,8.988204539582387,2.434968308097991
 01/01  07:00:00,0.0,9.257559989092588,5.776283997409538
 01/01  08:00:00,0.0,8.334473427625047,7.012608343627305
 01/01  09:00:00,0.0,7.933936548657187,6.99273956470751
 01/01  10:00:00,0.0,6.4983337858953085,5.393332100039997
 01/01  11:00:00,0.0,5.324378038314931,5.909303482810772
 01/01  12:00:00,0.0,4.510298582539674,4.933812704392072
 01/01  13:00:00,0.0,2.581318422435195,3.0356303195020553
 01/01  14:00:00,0.0,1.373169126093567,3.7885904993010753
 01/01  15:00:00,0.0,1.460938718025978,3.0977401481362876
 01/01  16:00:00,0.0,1.5654498842235105,3.6492620640021336
 01/01  17:00:00,0.0,2.2504843000563666,3.679267351508368
 01/01  18:00:00,0.0,3.413679943922208,5.668241014280977
 01/01  19:00:00,0.0,4.294995080284511,5.740913145208741
 01/01  20:00:00,0.0,4.658435854919854,6.232073769709576
 01/01  21:00:00,0.0,5.0838514787418125,5.061043742311757
 01/01  22:00:00,0.0,5.419139859642947,4.578319458051794
 01/01  23:00:00,0.0,6.2554477467234255,3.039078407923203
 01/01  24:00:00,0.0,6.838266608541107,2.671915447604802
 01/02  01:00:00,0.0,7.454502090416978,1.3982890620634159
 01/02  02:00:00,0.0,7.453429655256681,0.6189242885305294
 01/02  03:00:00,0.0,7.524914659173243,1.1575240654578023
 01/02  04:00:00,0.0,7.866664549688188,0.0
 01/02  05:00:00,0.0,7.783179964466509,1.700942167606804
 01/02  06:00:00,0.0,6.912766788024598,2.3479530764454952
 01/02  07:00:00,0.0,6.888389169589967,5.326869673438282
 01/02  08:00:00,0.0,6.456746374907821,7.470315483587119
 01/02  09:00:00,0.0,5.640612514993864,6.908868706321201
 01/02  10:00:00,0.0,3.4043650398437144,5.387606206907535
 01/02  11:00:00,0.0,1.8622228092458237,6.155928262213341
 01/02  12:00:00,0.0,1.1258660445031485,3.783909788571359
 01/02  13:00:00,0.05005544137236721,0.5531422198357202,3.6778170503424223
 01/02  14:00:00,0.012726263355754676,0.3101794756596934,4.292208598905637
 01/02  15:00:00,0.0,0.2559010968445552,2.457632234629432
 01/02  16:00:00,0.02021334831015309,0.18402827105797048,4.244408675373462
 01/02  17:00:00,0.009000695473386477,0.2949287861312404,3.3192299543349852
 01/02  18:00:00,0.0,0.433578003264318,5.602249608792526
 01/02  19:00:00,0.0,0.4349593476097968,5.986101695135753
 01/02  20:00:00,0.0,0.4192043539868011,5.704468267333802
 01/02  21:00:00,0.0,0.5702634362049968,5.817513526682453
 01/02  22:00:00,0.0,0.7725475337276558,3.8570028512330157
 01/02  23:00:00,0.0,1.5321244303427437,3.599072047394431
 01/02  24:00:00,0.0,2.4828296467576405,2.457700010843494
 01/03  01:00:00,0.0,3.5471890251183886,1.6072247287820078
 01/03  02:00:00,0.0,4.139501797368776,0.15475246803135162
 01/03  03:00:00,0.0,4.479994104219407,1.496899645334606
 01/03  04:00:00,0.0,4.795630068276882,0.27795399962736395
 01/03  05:00:00,0.0,4.540268435448307,0.5961497636474727
 01/03  06:00:00,0.0,4.707948863335581,2.2140045054708493
 01/03  07:00:00,0.0,5.125819839804514,6.58549079350467
 01/03  08:00:00,0.0,4.672116037205795,7.0115555745834115
 01/03  09:00:00,0.0,2.8200409548100627,6.991884714324067
 01/03  10:00:00,0.05949389313387657,0.8292030177110186,5.471679927366651
 01/03  11:00:00,0.3076834783079461,0.24551383780754318,5.528948490701473
 01/03  12:00:00,0.6834703383369328,0.09802622031390454,4.228848012689703
 01/03  13:00:00,1.2918856115279798,0.084078607844969,4.0571546095273145
 01/03  14:00:00,0.0,0.0,3.648688921839811
 01/03  15:00:00,0.0,0.0,3.2195582969770298
 01/03  16:00:00,0.0,0.0,3.34379027098323
 01/03  17:00:00,1.275721802656756,0.029364595312366917,3.919541695705531
 01/03  18:00:00,0.7646957687243049,0.038114019460404755,5.227200590495672
 01/03  19:00:00,0.4353701458969434,0.109465007004045,6.239470541449304
 01/03  20:00:00,0.33655060940836856,0.1547520136280115,5.390715661547333
 01/03  21:00:00,0.26533682635260963,0.31410306793254344,5.533718508427804
 01/03  22:00:00,0.18909964639331348,0.591024814951581,4.309316778675312
 01/03  23:00:00,0.02277858173637122,1.5091304814159279,3.9993902539566104
 01/03  24:00:00,0.0,2.384821999203388,2.2795038460485215
 01/04  01:00:00,0.0,3.2445014414017423,1.1625003768325783
 01/04  02:00:00,0.0,4.137239763375564,0.7731112705849004
 01/04  03:00:00,0.0,4.838088937605562,0.6945514984002197
 01/04  04:00:00,0.0,5.51077512749527,0.6173405248284366
 01/04  05:00:00,0.0,5.6746865497905805,0.6185622991376736
 01/04  06:00:00,0.0,5.310818719743862,2.2766582794811527
 01/04  07:00:00,0.0,5.423319707352789,6.927574800955856
 01/04  08:00:00,0.0,4.7204643970103435,6.744161226638096
 01/04  09:00:00,0.04359207097376276,2.9181010701950507,6.750358922269125
 01/04  10:00:00,0.2970651337218081,1.358135088395982,5.853371852760716
 01/04  11:00:00,0.7548139790119445,0.6247091141933878,5.1423423320220225
 01/04  12:00:00,0.9969278962652856,0.17173796836819366,4.495132610031631
 01/04  13:00:00,0.0,0.0,3.9934885777838156
 01/04  14:00:00,0.0,0.0,3.5433878042232574
 01/04  15:00:00,0.0,0.0,3.0730075697794614
 01/04  16:00:00,0.0,0.0,3.490157592328026
