Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.0,4.379475917093185,0.0
 01/01  02:00:00,0.0,3.6953453283783766,0.6190586907434683
 01/01  03:00:00,0.0,4.23000668595508,1.157389012045518
 01/01  04:00:00,0.0,4.600615230585451,0.3087601456893464
 01/01  05:00:00,0.0,4.700112962083061,1.4684308410733096
 01/01  06:00:00,0.0,4.3830984416392145,2.4345289227418583
 01/01  07:00:00,0.0,4.089975506690904,5.731464075266092
 01/01  08:00:00,0.0,3.80749787772317,7.054675908344519
 01/01  09:00:00,0.0,3.508915185468103,6.991451767441403
 01/01  10:00:00,0.0,2.5358660980861707,5.066011149020484
 01/01  11:00:00,0.1429572866160068,1.8070100311236215,6.2338337272977435
 01/01  12:00:00,0.36942387032600427,1.3231384928099965,4.13707645039726
 01/01  13:00:00,0.5246316748187309,0.9830305501936419,3.5721164592217614
 01/01  14:00:00,0.5476419489782345,0.9072378232730633,4.042298290555043
 01/01  15:00:00,0.4549305722140825,0.9957569321192584,2.777637104248757
 01/01  16:00:00,0.3112331787731917,1.118652175702513,3.9706179332320883
 01/01  17:00:00,0.15194210437036906,1.293409469986622,3.129714255903358
 01/01  18:00:00,0.09759646546697452,1.5406053164020708,5.937159154424897
 01/01  19:00:00,0.024027551713289363,2.08813880058225,5.878043282101922
 01/01  20:00:00,0.0019921464135363,2.286141216215677,5.206714776037514
 01/01  21:00:00,0.0,2.853477765326275,6.229887526823984
 01/01  22:00:00,0.0,3.542674571546024,4.298606142762787
 01/01  23:00:00,0.0,4.6455034455365185,3.2537125982281436
 01/01  24:00:00,0.0,5.303171160719477,2.345784012725025
 01/02  01:00:00,0.0,5.960511838404145,1.782261281598916
 01/02  02:00:00,0.0,6.3694949826246425,0.3095635509864563
 01/02  03:00:00,0.0,6.548783775204341,1.311786866996669
 01/02  04:00:00,0.0,6.687296941598602,0.15434514554334908
 01/02  05:00:00,0.0,6.5238755164552105,0.4643576132313424
 01/02  06:00:00,0.0,6.009401850709127,2.3281554653189707
 01/02  07:00:00,0.0,5.547907139138037,6.615492349142649
 01/02  08:00:00,0.0,5.148643335499883,7.3156255012299045
 01/02  09:00:00,0.0,4.320257744421245,6.898545597651571
 01/02  10:00:00,0.0,2.8965337563546463,5.33590900486394
 01/02  11:00:00,0.11627268508024338,2.025788731252665,5.123512261298889
 01/02  12:00:00,0.28929787204877316,1.7180704596141647,4.409784660738752
 01/02  13:00:00,0.398796535470582,1.5637759910192124,4.309567570749729
 01/02  14:00:00,0.4297422645791505,1.442170567635931,3.774816278426465
 01/02  15:00:00,0.3846288304861714,1.3298903802947135,2.973496802416766
 01/02  16:00:00,0.29549844497268124,1.262837162235506,3.27695013306909
 01/02  17:00:00,0.17595539016098688,1.2907458181358364,3.9876003352238727
 01/02  18:00:00,0.15615899369313574,1.398819711333307,5.026616213616571
 01/02  19:00:00,0.10461574032264404,1.6875153192112669,6.776086414222973
 01/02  20:00:00,0.07949888456799661,1.7533047544867513,5.122825881331391
 01/02  21:00:00,0.017998399640137955,2.222655469977317,5.671023992503797
 01/02  22:00:00,0.0,3.0358426046751505,3.851536972763769
