Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.24140854086586339,0.23312284455760082,0.0
 01/01  02:00:00,0.12677972080580455,0.5444569763746929,0.618939735597196
 01/01  03:00:00,0.08829360617921897,0.7974318728061877,1.1572837957122541
 01/01  04:00:00,0.04444172617261577,1.094883967597525,0.0
 01/01  05:00:00,0.010162757452163194,1.4222170339726465,1.6707328418614762
 01/01  06:00:00,0.012857537036405018,1.5100149435353876,2.520763468158681
 01/01  07:00:00,0.030123700869110745,1.5406591601605206,5.4892597137454135
 01/01  08:00:00,0.12993137402755206,1.0799656472720214,7.318303537634934
 01/01  09:00:00,0.2703366826118141,0.6290841414699173,6.91875403656227
 01/01  10:00:00,0.6292684108705147,0.2188599704257398,5.135874818363717
 01/01  11:00:00,1.2738789141714344,0.014868653967441525,6.019093770222123
 01/01  12:00:00,0.39690868383232725,0.0,3.479722643496259
 01/01  13:00:00,0.0,0.0,4.184484816327609
 01/01  14:00:00,0.0,0.0,4.133920293489417
 01/01  15:00:00,0.0,0.0,2.6139510143209588
 01/01  16:00:00,0.0,0.0,3.8842835930943735
 01/01  17:00:00,0.0,0.0,3.537023346012607
 01/01  18:00:00,2.039376414995743,0.0,5.189217501440162
 01/01  19:00:00,2.123717865201593,0.0,6.161861519809339
 01/01  20:00:00,1.938012608388389,0.0,5.669317580709143
 01/01  21:00:00,1.839369268786313,0.0,5.566099169142746
 01/01  22:00:00,1.5341181591968551,0.0,3.9032474663952264
 01/01  23:00:00,1.0541248240138077,0.0,4.206932881589562
 01/01  24:00:00,0.7825563022717953,0.06757001593946149,2.4372157005033093
 01/02  01:00:00,0.35257454729185717,0.2503061599813006,1.254362541414666
 01/02  02:00:00,0.20943121681540885,0.5251022586929749,0.5261044109402505
 01/02  03:00:00,0.1922624752696193,0.6412974035835685,0.40651154720618937
 01/02  04:00:00,0.15209586843773462,0.7945056452288721,1.2137995301113864
 01/02  05:00:00,0.10882948663961128,0.9946983784641942,0.15446876971954357
 01/02  06:00:00,0.16310798977973398,0.8232436575960219,2.4340973040859306
 01/02  07:00:00,0.17139486623305653,0.9005350803027019,6.969568975655052
 01/02  08:00:00,0.29736965286548195,0.7823217616241035,6.830400322866978
 01/02  09:00:00,0.5785419283233045,0.4009906101588902,6.495487204230326
 01/02  10:00:00,1.1197031025251014,0.1054913093287873,5.715513331537723
 01/02  11:00:00,1.1297288332564415,0.003473431723805143,5.067340720629911
 01/02  12:00:00,0.0,0.0,4.96526425091503
 01/02  13:00:00,0.0,0.0,3.920886971722371
 01/02  14:00:00,0.0,0.0,2.8711220042964922
 01/02  15:00:00,0.846572648983564,0.0,4.03929896332919
 01/02  16:00:00,1.7121370091144155,0.0,2.703582603218092
 01/02  17:00:00,1.7894012071110048,0.0,4.15634188143216
 01/02  18:00:00,1.9979263327508827,0.0,5.184717103560293
 01/02  19:00:00,1.801308706387029,0.0,6.3736725343678104
 01/02  20:00:00,1.7055434676618781,0.0,5.4642259657899865
