Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,2.878207316199179,12.547778975567027,0.4010664319895503
 01/01  02:00:00,3.091124080991739,12.313795441154433,0.4010664319895502
 01/01  03:00:00,2.947946332254281,12.637341684222946,0.4010664319895503
 01/01  04:00:00,2.944979081500117,12.606446669149406,0.4010664319895503
 01/01  05:00:00,2.769590072955261,13.012637867156215,0.4010664319895503
 01/01  06:00:00,2.573800963512256,13.50291052015774,0.4010664319895503
 01/01  07:00:00,2.5762701699372292,13.586949469710618,0.4010664319895502
 01/01  08:00:00,2.634736735871566,13.3547364905024,0.4010664319895503
 01/01  09:00:00,2.7425848204898036,11.731560880810356,0.5368366917433999
 01/01  10:00:00,3.1354884007515076,10.279935124182447,0.6705255024065836
 01/01  11:00:00,3.4155927445958767,9.199993057426594,0.8042143130697665
 01/01  12:00:00,3.5094596577019725,8.728801055083718,0.8042143130697665
 01/01  13:00:00,3.6721477104836726,8.403441671259358,0.8042143130697665
 01/01  14:00:00,3.7713038372733094,8.142697617295699,0.8042143130697665
 01/01  15:00:00,3.9860996392599684,7.819931845050225,0.8042143130697665
 01/01  16:00:00,3.9656308675435126,7.83672055859824,0.8042143130697665
 01/01  17:00:00,3.718569439228684,9.285436400508383,0.8021328639791004
 01/01  18:00:00,3.5671996556946204,10.103166731733662,0.6684440533159174
 01/01  19:00:00,3.2984256585541916,10.939797035674815,0.4010664319895503
 01/01  20:00:00,3.082729988108895,11.547451530145267,0.4010664319895502
 01/01  21:00:00,3.100043606901633,11.642609462134734,0.4010664319895503
 01/01  22:00:00,3.0083675646286983,11.934394712519007,0.4010664319895503
 01/01  23:00:00,2.847874188217731,12.350448475320555,0.4010664319895503
 01/01  24:00:00,2.7310968811544134,12.67242698185132,0.4010664319895503
 01/02  01:00:00,2.6770393062381763,12.703511314744595,0.40123681345324363
 01/02  02:00:00,2.617266997258874,12.941664933741116,0.40123681345324363
 01/02  03:00:00,2.4419642553200083,13.39823006070154,0.40123681345324363
 01/02  04:00:00,2.409048639195705,13.478273075379875,0.40123681345324363
 01/02  05:00:00,2.3910740395351224,13.538127912135531,0.40123681345324363
 01/02  06:00:00,2.404012848099119,13.585228898249337,0.40123681345324363
 01/02  07:00:00,2.3187891079299385,18.01236194284315,0.40123681345324363
 01/02  08:00:00,2.2953802475046636,16.33414473255155,0.7041276891010788
 01/02  09:00:00,2.613168487465029,13.327412966942928,0.896499839385037
 01/02  10:00:00,5.748961757336194,13.806366206107256,1.020154989645042
 01/02  11:00:00,6.30826947978115,12.415768047133731,1.2056377150350495
 01/02  12:00:00,6.768498603435675,11.370434404041218,1.267465290165052
 01/02  13:00:00,7.277014878897683,10.47147030709611,1.0974394585575449
 01/02  14:00:00,7.359764677580228,10.204125676006152,1.264529065236018
 01/02  15:00:00,7.644848615741682,9.962179207063462,1.176576718309568
 01/02  16:00:00,7.950867450538714,9.655335455515525,1.1149332698416585
 01/02  17:00:00,7.933841773751207,11.291852189628907,0.9508538092201808
 01/02  18:00:00,7.510718295010349,12.152792563354673,0.6274538496252366
 01/02  19:00:00,3.6611623538669296,8.10894824247951,0.5054798219379664
 01/02  20:00:00,3.481176817698276,8.288728264717879,0.5055916157085162
 01/02  21:00:00,3.3994577106090507,8.481176412905208,0.5055916157085163
 01/02  22:00:00,3.399055304822379,8.581724767331512,0.4220601467938354
 01/02  23:00:00,3.3481649024099496,9.011372570526339,0.4012368134532437
 01/02  24:00:00,3.233838251048078,10.268216476835493,0.40123681345324363
 01/03  01:00:00,3.116465282354418,10.7459990810169,0.40140233917834
 01/03  02:00:00,3.0627736361745446,11.02473402441474,0.40140233917834
 01/03  03:00:00,2.988449963044173,11.261126779138335,0.40140233917834
 01/03  04:00:00,3.0088682343997597,11.284640289058666,0.40140233917834
 01/03  05:00:00,3.064246330494652,11.269216013726275,0.40140233917834
 01/03  06:00:00,3.1190604384594605,11.41020908107521,0.40140233917834
 01/03  07:00:00,3.191887970462516,13.470030159063604,0.40140233917834
 01/03  08:00:00,3.1662174586300424,11.053404861410643,0.7044181690430755
 01/03  09:00:00,3.260488376766707,8.633560522302353,0.8968696802894287
 01/03  10:00:00,7.156555511304368,9.80566587344755,1.0205758430879706
 01/03  11:00:00,8.635403755022686,8.738068223753304,1.2061350872857832
 01/03  12:00:00,9.612720839350478,8.365031267831325,1.267988168685054
 01/03  13:00:00,9.745056229771384,8.283682080096026,1.0978921948370595
 01/03  14:00:00,9.581890578140552,8.184465098955064,1.2651857652730445
 01/03  15:00:00,9.808314112136408,8.06818414666825,1.1770603034142555
 01/03  16:00:00,9.743564723854053,8.043819041081466,1.1153422479296817
 01/03  17:00:00,9.094039184660858,9.309308723081791,0.9512327434758502
 01/03  18:00:00,8.77251250350138,9.935549061227436,0.6280942334604883
 01/03  19:00:00,4.734656805830138,6.556900090809707,0.5057376972809694
 01/03  20:00:00,4.619665570503775,6.733027578048696,0.5058001918311118
 01/03  21:00:00,4.619197594709797,6.874828558287973,0.5058001918311118
 01/03  22:00:00,4.7790510758587565,6.979535505534753,0.4222342629504041
 01/03  23:00:00,4.735088970456117,7.314217584526274,0.40140233917834
 01/03  24:00:00,4.78045139887716,8.207731520642012,0.40140233917834
 01/04  01:00:00,4.735563000316055,8.455777591919833,0.4015629601459634
 01/04  02:00:00,4.621584309071981,8.754370408061792,0.4015629601459634
 01/04  03:00:00,4.623989512662305,8.906187555582028,0.4015629601459634
 01/04  04:00:00,4.62512159167485,8.999118635669832,0.4015629601459634
 01/04  05:00:00,4.625546457942302,9.047262229140237,0.4015629601459634
 01/04  06:00:00,4.333146331388696,9.337205604796594,0.4015629601459634
 01/04  07:00:00,4.12299867403157,10.236721436515326,0.4015629601459634
 01/04  08:00:00,4.121815912047691,8.658611275211637,0.7047000416603473
 01/04  09:00:00,4.575911184001534,6.329108133852791,0.8972285622933929
 01/04  10:00:00,8.690689199130215,9.12325542357126,1.0209842260579989
 01/04  11:00:00,9.249020724079562,9.03262223056168,1.2066177217049077
 01/04  12:00:00,9.602823595428474,8.884286073727141,1.2684955535872104
 01/04  13:00:00,9.602815155600137,8.783978223661528,1.098331515910877
 01/04  14:00:00,9.60253967301011,8.722209009742523,1.2656103215915502
 01/04  15:00:00,9.604078489775285,8.727303983660592,1.1775553608663947
 01/04  16:00:00,9.603129620024637,8.702997659007872,1.1158703033623922
 01/04  17:00:00,9.603058887729382,9.852289825434593,0.9516350655163778
 01/04  18:00:00,9.60392083950046,10.261061532981934,0.6279400612374522
 01/04  19:00:00,5.512715813667949,6.678444300590991,0.505888590175527
 01/04  20:00:00,5.498549241131647,6.790777717777833,0.5060025875530758
 01/04  21:00:00,5.499898865473759,6.985022272548007,0.5060025875530759
 01/04  22:00:00,5.500008900586834,7.073059292841142,0.4224032198030663
 01/04  23:00:00,5.500183947360605,7.317734144720082,0.4015629601459634
 01/04  24:00:00,5.499895056662245,8.20903158799476,0.4015629601459634
