Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.0,15.764601069750645,1.2760187004505372
 01/01  02:00:00,0.0,14.853900102241653,0.987206951273044
 01/01  03:00:00,0.0,16.268567647345204,0.9876016917591309
 01/01  04:00:00,0.0,16.453668753365264,0.9876016917591309
 01/01  05:00:00,0.0,17.422257541107257,1.1712206157621319
 01/01  06:00:00,0.0,18.400373610124458,1.5732119996401963
 01/01  07:00:00,0.0,17.697186243439457,2.3502783151453124
 01/01  08:00:00,0.0,16.21752722747188,3.213514557807319
 01/01  09:00:00,0.0,13.852963685477281,3.9363459688019007
 01/01  10:00:00,0.0910597215868812,13.76465566976738,3.143895822792132
 01/01  11:00:00,0.24374297232382258,12.085500477501382,2.4978623488538236
 01/01  12:00:00,0.0025706758100816503,10.139716795654648,2.1426161868187195
 01/01  13:00:00,0.09885949218249875,9.621515113930423,1.5669420893840378
 01/01  14:00:00,0.15665652349872042,10.374546269467004,1.5565723798659494
 01/01  15:00:00,0.15062667163248988,10.158046766404668,1.378193172270276
 01/01  16:00:00,0.05521521437354271,10.692693180263074,1.3622267760667817
 01/01  17:00:00,0.37996544302051144,14.434331549930496,1.3474562910726984
 01/01  18:00:00,0.0975507539994125,14.258427670624506,1.7460844569764786
 01/01  19:00:00,0.0,11.624947695319692,2.141363025532077
 01/01  20:00:00,0.011668235939199799,13.286661579958249,2.493816291246462
 01/01  21:00:00,0.004249316390823162,12.145973264355849,2.2872616482585753
 01/01  22:00:00,0.0028428049680250624,11.657584156453261,2.501543319019191
 01/01  23:00:00,0.0,12.84485151461252,2.99858453288522
 01/01  24:00:00,0.0,15.14571727552892,1.681407039807322
 01/02  01:00:00,0.0,15.921784635492916,1.1258815090023102
 01/02  02:00:00,0.0,16.597857527618004,0.8661347948670678
 01/02  03:00:00,0.0,17.739318600999635,0.8787886312024757
 01/02  04:00:00,0.0,18.05538313335879,0.8787886312024757
 01/02  05:00:00,0.0,18.244602544347163,1.1717181749366343
 01/02  06:00:00,0.0,18.03971507285778,1.8320415770458418
 01/02  07:00:00,0.0,18.16092463612202,3.233693246833373
 01/02  08:00:00,0.0,18.225085897975305,4.148793236835275
 01/02  09:00:00,0.0,14.906031355248764,3.1441020028884235
 01/02  10:00:00,0.0057932081199789974,17.111044691026603,2.394044166921314
 01/02  11:00:00,0.0006414023062302087,16.120602016086806,1.9306654238230372
 01/02  12:00:00,0.0,12.45086196986878,1.6757417998024593
 01/02  13:00:00,0.0,11.213825420597848,1.5610897882867762
 01/02  14:00:00,0.0,11.100233732716873,1.4698275475100322
 01/02  15:00:00,0.0,10.92926529397862,1.3406299280575449
 01/02  16:00:00,0.0,10.137334545099447,1.335314758395162
 01/02  17:00:00,0.00021274201802601867,12.962057159868428,1.3716233357670424
 01/02  18:00:00,0.0,12.678126498342513,1.9297143249424913
 01/02  19:00:00,0.0,10.043720952232436,3.1425310686220107
 01/02  20:00:00,0.005316435379960397,11.772814910845558,2.7110088595369164
 01/02  21:00:00,0.0,10.878584727921112,2.5045122649719818
 01/02  22:00:00,0.0,10.420066874890278,3.324109710715881
 01/02  23:00:00,0.0,10.839030852273849,2.567794449328629
 01/02  24:00:00,0.0,11.6697986152401,1.4470376849475433
 01/03  01:00:00,0.0,12.822927868908284,1.1522719415465565
 01/03  02:00:00,0.0,13.493774542750481,0.8772586715857134
 01/03  03:00:00,0.0,14.123385977123293,0.879151165547553
 01/03  04:00:00,0.0,14.190151251499989,0.879151165547553
 01/03  05:00:00,0.0,13.69546409941528,1.172201554063404
 01/03  06:00:00,0.0,13.471326830418846,1.8327973651497222
 01/03  07:00:00,0.0,12.342494330455613,3.2410912839779713
 01/03  08:00:00,0.0,12.385346951824324,4.1493859012963386
 01/03  09:00:00,0.0,10.74136287064939,3.1500805305252526
 01/03  10:00:00,0.0051882639106866964,12.128529501138454,2.392186972052528
 01/03  11:00:00,0.0,9.662557829468081,1.9299230052703278
 01/03  12:00:00,0.0,5.568102179687736,1.6736050854182234
 01/03  13:00:00,0.0,5.332292926070627,1.5706771890451752
 01/03  14:00:00,0.0,5.828615494926129,1.4655055475970502
 01/03  15:00:00,0.0,5.285411209798841,1.3615893555879945
 01/03  16:00:00,0.0,5.224171461901467,1.3469060910143411
 01/03  17:00:00,0.0069286493048028135,8.783099685706654,1.3343002141746472
 01/03  18:00:00,0.0,8.780044327786142,1.9320146709483246
 01/03  19:00:00,0.0,7.991107879668825,3.14410507062955
 01/03  20:00:00,0.06980078952598258,9.615702023374581,2.716482666647787
 01/03  21:00:00,0.26590527500141803,9.221517562910162,2.501337642699987
 01/03  22:00:00,0.48327158793168,8.549320682634516,3.3238825332245665
 01/03  23:00:00,0.07381591390220159,8.833253500417845,2.5754292639515395
 01/03  24:00:00,0.0,8.661468432634988,1.4174769265284755
 01/04  01:00:00,0.0,8.829445547446046,1.1663676345625307
 01/04  02:00:00,0.0,9.515438043048997,0.8794883888923585
 01/04  03:00:00,0.0,9.751093433219964,0.8795029574957178
 01/04  04:00:00,0.0,9.843539987923789,0.8795029574957176
 01/04  05:00:00,0.0,9.881569928561062,1.1726706099942907
 01/04  06:00:00,0.0,10.395288936071225,1.8335307582008202
 01/04  07:00:00,0.0,10.016143782688122,3.2486844082638693
 01/04  08:00:00,0.06815693818011334,9.950524624834129,4.151757241627232
 01/04  09:00:00,0.0,8.376019749854494,3.1485081406761837
 01/04  10:00:00,0.017389380949996515,9.11136067294509,2.3951572737588425
 01/04  11:00:00,0.0,8.594131459970463,1.924032320695554
 01/04  12:00:00,0.0,6.02111095492543,1.6758121825103391
 01/04  13:00:00,0.0,6.132355720406066,1.5797242016269848
 01/04  14:00:00,0.0,6.234009866173098,1.450973598955492
 01/04  15:00:00,0.0,6.31027891587804,1.3746358071249138
 01/04  16:00:00,0.0,6.067053934532937,1.3582410455878122
 01/04  17:00:00,0.0,8.359313745387366,1.3441647564382477
 01/04  18:00:00,0.0,7.1975691092668335,1.927654069105856
 01/04  19:00:00,0.0,5.2950620256429,3.1483434345361108
 01/04  20:00:00,0.08671263237161805,6.381844258156348,2.716864583492809
 01/04  21:00:00,0.32028453528342216,5.9176840417134144,2.499817505268725
 01/04  22:00:00,0.6087724028976267,5.7814114662929565,3.3245766999745383
 01/04  23:00:00,0.25426296477307214,5.834431426172206,2.5790144260251138
 01/04  24:00:00,0.0,6.01752322402239,1.4145529611936252
 01/05  01:00:00,0.0,6.106846511271814,1.171765578910037
 01/05  02:00:00,0.0,6.271676987489571,0.8798439028671168
 01/05  03:00:00,0.0,6.542771310245637,0.8798439028671167
 01/05  04:00:00,0.0,6.619765112160025,0.8798439028671167
 01/05  05:00:00,0.0,6.648801681395708,1.1731252038228221
 01/05  06:00:00,0.0,6.28514813774076,1.8342415390117301
 01/05  07:00:00,0.1767410192885528,6.415838624183244,3.251954361379065
 01/05  08:00:00,0.39409487253824355,7.483484942434766,4.153725272280674
 01/05  09:00:00,0.0,6.7408202747779535,3.148225280064405
 01/05  10:00:00,0.019338320279247496,5.67934367000365,2.39731116752
 01/05  11:00:00,0.0,4.913008340356197,1.9234079499326728
 01/05  12:00:00,0.0,3.202127486697542,1.681174879843072
 01/05  13:00:00,0.0,2.896594848570854,1.578678167885833
 01/05  14:00:00,0.03702032508729731,2.3534968921377932,1.445342217991222
 01/05  15:00:00,0.004123095379800324,2.5790502351869318,1.3801167965929375
 01/05  16:00:00,0.03577065618719726,2.1548985300668915,1.3637378021260527
 01/05  17:00:00,0.01632060834295817,3.9787903829902787,1.3489398075389665
 01/05  18:00:00,0.0,3.2819048927575944,1.9258127036146326
 01/05  19:00:00,0.0,2.599240356040152,3.1505515124306447
 01/05  20:00:00,0.2943243559241928,3.6084661827434656,2.7176182754793397
 01/05  21:00:00,0.7511523755677675,3.185608595640335,2.4996641520225706
 01/05  22:00:00,1.1659707232730614,3.0398231340629835,3.3265736300922035
 01/05  23:00:00,0.6459114128953208,3.9487602281579153,2.580241966810772
 01/05  24:00:00,0.13000664785719804,6.001796248758874,1.4110334879556685
 01/06  01:00:00,0.0,7.447856192483842,1.172581736435513
 01/06  02:00:00,0.0,8.62770889757148,0.8801739006940074
 01/06  03:00:00,0.0,9.29927515486037,0.8801739006940074
 01/06  04:00:00,0.0,9.511598994626965,0.8801739006940074
 01/06  05:00:00,0.0,9.740433666943543,1.1735652009253434
 01/06  06:00:00,0.0,8.701486062521786,1.8349294970914467
 01/06  07:00:00,0.25039147601165496,8.419627093364305,3.2545839415763784
 01/06  08:00:00,0.5580257005187534,7.654514973810013,4.155353602833178
 01/06  09:00:00,0.0,6.273421649248541,3.148572408429045
 01/06  10:00:00,0.0826220700273128,7.567414480419108,2.3989627964256646
 01/06  11:00:00,0.0,7.140144681393661,1.9254243214137106
 01/06  12:00:00,0.0,3.418209512926768,1.6816868654023067
 01/06  13:00:00,0.4105836285430071,0.9112041498613719,1.5776191677597402
 01/06  14:00:00,1.6996861466252386,0.5911559896047773,1.44714027345273
 01/06  15:00:00,2.1690383834144464,0.571917588921783,1.366810370199384
 01/06  16:00:00,2.8700566558031735,0.5931342452008237,1.36725785664585
 01/06  17:00:00,2.204644321572833,1.2755320301927398,1.3519971090815177
 01/06  18:00:00,0.15544276661096734,2.2627410172485414,1.9252052541834344
 01/06  19:00:00,0.0,3.476827361732941,3.152305554901575
 01/06  20:00:00,0.6506022540864685,4.252259914090123,2.718468707636082
 01/06  21:00:00,0.9239051436214517,5.502583288420756,2.5000168251548174
 01/06  22:00:00,1.2153704431196524,7.148894991395441,3.3285136394450214
 01/06  23:00:00,0.5623075711036336,8.334620848790037,2.581135816887012
 01/06  24:00:00,0.1169713325118679,8.028415333125853,1.4098141518833185
 01/07  01:00:00,0.006937636438803295,7.424271349034701,1.1729988521096086
 01/07  02:00:00,0.0,8.203343444879971,0.8804928532506588
 01/07  03:00:00,0.0,9.412680509388844,0.8804928532506588
 01/07  04:00:00,0.0,9.38782169395776,0.8804928532506588
 01/07  05:00:00,0.0,9.845996352980352,1.1739904710008788
 01/07  06:00:00,0.0,10.255478384710852,1.467488088751098
 01/07  07:00:00,0.0,9.799357217149137,2.163927772023456
 01/07  08:00:00,0.03671506013821699,9.408816891289227,3.2344942736983855
 01/07  09:00:00,0.0,8.776391648595265,3.942451385766509
 01/07  10:00:00,0.4076104167817864,9.573251650314512,3.043742528737158
 01/07  11:00:00,0.0,8.877875439741004,2.3949900649840234
 01/07  12:00:00,0.0,5.918314372229962,2.147174203361294
 01/07  13:00:00,0.0,4.4438181175805616,1.7823364161157786
 01/07  14:00:00,0.0,4.620256866664194,1.6812777278081559
 01/07  15:00:00,0.0,5.027487007308876,1.5802587750339012
 01/07  16:00:00,0.0,5.100185579252298,1.568765835455086
 01/07  17:00:00,0.02344194354888289,6.6107222081425965,1.4637297346363574
 01/07  18:00:00,0.0,6.519864846025696,1.7499996802783422
 01/07  19:00:00,0.0,5.497382437409311,2.251523556944096
 01/07  20:00:00,0.5512896789478362,6.179886204982537,2.6128654143062042
 01/07  21:00:00,0.8019910891174848,5.154968431837244,2.5003138557294795
 01/07  22:00:00,1.1776105953255243,4.118076485099439,2.615668450952581
 01/07  23:00:00,0.7198897282420239,4.166256158706423,3.0058085631725375
 01/07  24:00:00,0.2733379738804075,4.932143611055786,1.9036142276171575
 01/08  01:00:00,0.17838098657522686,5.922576363989394,1.259023855466819
 01/08  02:00:00,0.06331457216298507,6.993935609863396,0.9827558440633326
 01/08  03:00:00,0.0,8.096470913812333,0.9902833747046556
 01/08  04:00:00,0.0,9.176220081475615,0.9902833747046557
 01/08  05:00:00,0.0,9.082328979190947,1.1744008881097237
 01/08  06:00:00,0.0,8.725580075407738,1.577483818759517
 01/08  07:00:00,0.0,9.264948619973882,2.3505325228863523
 01/08  08:00:00,0.20131870210659356,9.051170394504537,3.2235707076268914
 01/08  09:00:00,0.0,6.903028825528124,3.9412792248204602
 01/08  10:00:00,0.7529367391556994,5.414362671481114,3.1563446252874736
 01/08  11:00:00,0.0,5.117267075104442,2.50284360399485
 01/08  12:00:00,0.0,3.134407878797222,2.1453834886933407
 01/08  13:00:00,0.0,2.488438462035296,1.5812759330401518
 01/08  14:00:00,0.0,3.748808028129592,1.572028463980088
 01/08  15:00:00,0.0,3.6207010113947966,1.3611160218207181
 01/08  16:00:00,0.0,3.1853165704583066,1.346664174452814
 01/08  17:00:00,0.012304192332306162,4.8555050945557,1.3342747751487267
 01/08  18:00:00,0.0,6.209859198700386,1.7516306179961099
 01/08  19:00:00,0.0,6.8404439866612226,2.1491438969155907
 01/08  20:00:00,0.456984014276717,7.866246946495776,2.5070684410417163
 01/08  21:00:00,0.627030943590496,8.42982958747271,2.292491908202256
 01/08  22:00:00,0.7505529252614696,9.352455038903944,2.5020870057673568
 01/08  23:00:00,0.2623235257353521,9.63486085177669,3.01332465435826
 01/08  24:00:00,0.0,9.90745590584051,1.681397610490828
 01/09  01:00:00,0.0,9.903787204964868,1.1683547915692714
 01/09  02:00:00,0.0,11.343954507458482,0.8810972480330532
 01/09  03:00:00,0.0,12.478624742508623,0.8810972480330534
 01/09  04:00:00,0.0,12.90686718229941,0.8810972480330534
 01/09  05:00:00,0.0,13.428750042784943,1.174796330710738
 01/09  06:00:00,0.0,13.619930419024799,1.8368544317744
 01/09  07:00:00,0.0,12.324243206265,3.2540571128286384
 01/09  08:00:00,0.0,11.924989475741677,4.159158125014906
 01/09  09:00:00,0.0,9.836543429653467,3.1551570181851756
 01/09  10:00:00,0.021404827411188723,10.23066249438375,2.399006953918934
 01/09  11:00:00,0.0,10.947038998153864,1.9299785587170846
 01/09  12:00:00,0.0,10.29726350796515,1.6763051701086937
 01/09  13:00:00,0.0,9.073042645486858,1.581155667150733
 01/09  14:00:00,0.0,6.404386113821336,1.4607870175812918
 01/09  15:00:00,0.0,5.636329642525356,1.3711496590660144
 01/09  16:00:00,0.0,5.580225092526488,1.3553341493481452
