Date/Time,Space Cooling load [W/m^2],Space Heating load [W/m^2],DHW load [W/m^2]
 01/01  01:00:00,0.0,4.515139330778859,0.0
 01/01  02:00:00,0.0,4.904377681621259,0.619049738242888
 01/01  03:00:00,0.0,5.258997554408821,1.1574017157648195
 01/01  04:00:00,0.0,4.816248590914749,0.28180683829854003
 01/01  05:00:00,0.0,5.150510721357634,1.4954325282256362
 01/01  06:00:00,0.0,5.629448706204974,2.434530555527309
 01/01  07:00:00,0.0,5.644148475515533,5.718257665876796
 01/01  08:00:00,0.0,5.213233049726038,7.068033490028844
 01/01  09:00:00,0.0,4.368790923306176,6.991393995618162
 01/01  10:00:00,0.13137401316087027,2.588456902932836,5.065905942788653
 01/01  11:00:00,0.34006088825188957,1.697998747337379,6.233699775880956
 01/01  12:00:00,0.5435886336790919,1.508809021026223,4.317228530844098
 01/01  13:00:00,0.7800686371663468,1.3214042594656137,3.3025430805907554
 01/01  14:00:00,0.9441824531287663,1.1716969200738905,4.131518632904119
 01/01  15:00:00,1.0690065843451981,0.9355129055661862,2.777580625249377
 01/01  16:00:00,0.8832425342749763,0.9502796678299609,3.970532895121591
 01/01  17:00:00,0.5640798428965472,1.0468251347380486,3.129575321886596
 01/01  18:00:00,0.39634527254218066,1.1085677673852046,5.965441362318934
 01/01  19:00:00,0.2536140737793989,1.5267759671627894,5.7983281280040115
 01/01  20:00:00,0.23495047694742144,1.6248269709717336,5.35984363957424
 01/01  21:00:00,0.21515417332182557,1.7169305106060633,6.127206433838647
 01/01  22:00:00,0.15757378611608158,2.0947381484773446,4.303479671079029
 01/01  23:00:00,0.025376661993130826,3.21255715208887,3.1710251310653135
 01/01  24:00:00,0.0,3.8353609180170105,2.421273434978902
 01/02  01:00:00,0.0,4.385766319635154,1.7822144171638121
 01/02  02:00:00,0.0,5.0642233550046925,0.15479386784782045
 01/02  03:00:00,0.0,5.794235394048399,1.4661391736257186
 01/02  04:00:00,0.0,5.739960247667654,0.1543363291662639
 01/02  05:00:00,0.0,5.619766607483381,0.45275041465252003
 01/02  06:00:00,0.0,5.525300413486385,2.2880163113333825
 01/02  07:00:00,0.0,6.113999399720919,6.653385477944976
 01/02  08:00:00,0.0,5.79167745598157,7.180138364315117
 01/02  09:00:00,0.0,5.285115864290002,6.965763862511868
 01/02  10:00:00,0.0,3.7353081721883554,5.258274664081412
 01/02  11:00:00,0.020359776099356762,3.0611808403011476,5.2121721945073505
 01/02  12:00:00,0.0985642241185062,2.239016156724796,4.484839732088785
 01/02  13:00:00,0.18392996591819208,1.616790101929028,4.309598941959688
 01/02  14:00:00,0.19306594241532793,1.4534310974439157,3.685907031438057
 01/02  15:00:00,0.13762722252564583,1.4396004873766637,3.061880272674487
 01/02  16:00:00,0.14471105312211563,1.3351425119128606,3.4511659157639962
 01/02  17:00:00,0.14149706718064486,1.2415475744509374,3.8128469284694413
 01/02  18:00:00,0.18414909774658456,1.159456510000426,5.110914743449377
 01/02  19:00:00,0.16643367086650182,1.3201197628652186,6.524583730318606
 01/02  20:00:00,0.16242074701316803,1.2388360555245805,5.224761965549866
 01/02  21:00:00,0.10551377678590523,1.536885612312527,5.72074755787139
 01/02  22:00:00,0.056277280768831296,1.8104914728775894,3.971058861762972
 01/02  23:00:00,0.0,2.438684261269105,4.151728072416401
 01/02  24:00:00,0.0,3.0465442837984136,2.2794396647085318
 01/03  01:00:00,0.0,3.816927526596334,1.782195990868251
 01/03  02:00:00,0.0,4.352521152771277,0.15475489994018765
 01/03  03:00:00,0.0,4.67586656144196,0.925998786032504
 01/03  04:00:00,0.0,4.658721955582109,0.6944865054637384
 01/03  05:00:00,0.0,4.639963639029431,0.46430167714610604
 01/03  06:00:00,0.0,4.5703462525240255,2.1185788983187925
 01/03  07:00:00,0.0,3.954126765385935,6.894246718394734
 01/03  08:00:00,0.0,3.8242526547600004,7.099549914567792
 01/03  09:00:00,0.0,3.2064166999926647,6.8017488572015035
 01/03  10:00:00,0.0,2.0722136299379574,5.5880979083699165
 01/03  11:00:00,0.004463465014382055,1.2368163189578738,5.0374086271015415
 01/03  12:00:00,0.0877398268484355,0.6519021386412014,4.495441201687407
 01/03  13:00:00,0.08003242940392649,0.570559942235363,4.309536133437188
 01/03  14:00:00,0.05034565545316812,0.5921276576479929,3.1079362422115846
 01/03  15:00:00,0.05654261517380728,0.5504011650358788,3.638745085355551
 01/03  16:00:00,0.043808952511040763,0.5635186672180515,3.111293348803361
 01/03  17:00:00,0.07453292761022427,0.495551769441213,4.315182842862339
 01/03  18:00:00,0.1166591695104766,0.5124402834581385,5.0264979154836675
 01/03  19:00:00,0.09435678772983012,0.6013954809787634,6.439343640902326
 01/03  20:00:00,0.10261008639645854,0.5190427808142507,5.280997491902809
 01/03  21:00:00,0.10440560728542565,0.5045510715295547,5.127597511907498
 01/03  22:00:00,0.051505829588068874,0.7069646153474632,4.512669004932374
 01/03  23:00:00,0.0,1.2974635483055215,4.309649000819024
 01/03  24:00:00,0.0,1.601032247423658,2.3607265094443712
 01/04  01:00:00,0.0,1.9030246016040746,1.2374966924629578
 01/04  02:00:00,0.0,2.328249952997047,0.6185518757338693
 01/04  03:00:00,0.0,2.627988780237071,0.30873605483475774
 01/04  04:00:00,0.0,2.6990336443358367,1.234541412619855
 01/04  05:00:00,0.0,2.475962108879965,0.23203342829967719
 01/04  06:00:00,0.0,2.5994477564612977,2.4345196932479
 01/04  07:00:00,0.0,2.560139743972659,6.982040323008332
 01/04  08:00:00,0.0,2.8230528723133212,6.93816862650237
 01/04  09:00:00,0.0,2.5174402372920652,6.018596280783516
 01/04  10:00:00,0.0,1.6368610477539864,6.356319328224285
 01/04  11:00:00,0.0,1.4686768828448824,5.12082617886857
 01/04  12:00:00,0.0,1.3624992785641432,4.357463361304338
 01/04  13:00:00,0.0,1.3242558681613381,4.280409754242349
 01/04  14:00:00,0.0,1.5574104449913175,3.1165188752756117
 01/04  15:00:00,0.0,1.8649779027347773,3.6434305890124996
